timestamp,province,consumption_kwh
2024-01-31,Gitega,517.2291489126617
2024-01-31,Ngozi,644.5987492574558
2024-01-31,Kayanza,573.9507505589122
2024-01-31,Bururi,566.9975465247592
2024-01-31,Cibitoke,612.2166450438766
2024-02-01,Bujumbura,589.0587054403861
2024-02-01,Gitega,533.0984546733016
2024-02-01,Ngozi,582.6359146259709
2024-02-01,Kayanza,524.2580151937647
2024-02-01,Bururi,603.1140956496841
2024-02-01,Cibitoke,450.4555967562352
2024-02-02,Bujumbura,584.8581849397962
2024-02-02,Gitega,429.0522196121452
2024-02-02,Ngozi,581.6355971579962
2024-02-02,Kayanza,583.001463706748
2024-02-02,Bururi,582.5991737589904
2024-02-02,Cibitoke,550.8513170814737
2024-02-03,Bujumbura,365.3752557491897
2024-02-03,Gitega,638.5091456028977
2024-02-03,Ngozi,432.8135976663942
2024-02-03,Kayanza,540.7508499769988
2024-02-03,Bururi,633.1633822537299
2024-02-03,Cibitoke,624.8802670682103
2024-02-04,Bujumbura,575.86457697308
2024-02-04,Gitega,552.5731156286665
2024-02-04,Ngozi,447.7205052757029
2024-02-04,Kayanza,556.7511922926445
2024-02-04,Bururi,496.53946790264473
2024-02-04,Cibitoke,473.12439027862035
2024-02-05,Bujumbura,578.7906592731233
2024-02-05,Gitega,420.84979158069416
2024-02-05,Ngozi,439.6177170230148
2024-02-05,Kayanza,496.3793483177117
2024-02-05,Bururi,539.8488622682173
2024-02-05,Cibitoke,344.45246747982486
2024-02-06,Bujumbura,542.6700274171922
2024-02-06,Gitega,653.232454957635
2024-02-06,Ngozi,594.7849698004774
2024-02-06,Kayanza,528.2664919185518
2024-02-06,Bururi,564.4176916056267
2024-02-06,Cibitoke,594.1322567641062
2024-02-07,Bujumbura,486.21171964135453
2024-02-07,Gitega,574.2202979224181
2024-02-07,Ngozi,758.856308308685
2024-02-07,Kayanza,547.7720787955868
2024-02-07,Bururi,590.4417094344814
2024-02-07,Cibitoke,579.0610094179341
2024-02-08,Bujumbura,588.5406021776906
2024-02-08,Gitega,526.7746181147905
2024-02-08,Ngozi,458.5846121274916
2024-02-08,Kayanza,413.68054821121126
2024-02-08,Bururi,563.8950981858341
2024-02-08,Cibitoke,598.4619920874907
2024-02-09,Bujumbura,691.8013847809063
2024-02-09,Gitega,495.3651525199679
2024-02-09,Ngozi,549.4950639403444
2024-02-09,Kayanza,735.124868001613
2024-02-09,Bururi,481.61925131414057
2024-02-09,Cibitoke,378.39746580049723
2024-02-10,Bujumbura,449.9027800227882
2024-02-10,Gitega,587.4100921754057
2024-02-10,Ngozi,408.72635142178984
2024-02-10,Kayanza,480.49792534675214
2024-02-10,Bururi,488.3837668052694
2024-02-10,Cibitoke,565.9438601153098
2024-02-11,Bujumbura,600.881227486908
2024-02-11,Gitega,537.9454456666206
2024-02-11,Ngozi,529.4205942216123
2024-02-11,Kayanza,575.4638069493504
2024-02-11,Bururi,489.0769722113993
2024-02-11,Cibitoke,318.1567506128746
2024-02-12,Bujumbura,497.57158814468136
2024-02-12,Gitega,466.1366539138623
2024-02-12,Ngozi,497.1911656754399
2024-02-12,Kayanza,667.4115833970739
2024-02-12,Bururi,576.1716446466397
2024-02-12,Cibitoke,471.3681916971148
2024-02-13,Bujumbura,577.0294525258555
2024-02-13,Gitega,499.2203630088079
2024-02-13,Ngozi,467.35130578219866
2024-02-13,Kayanza,423.1320773690197
2024-02-13,Bururi,569.5524079718862
2024-02-13,Cibitoke,707.2362508283871
2024-02-14,Bujumbura,547.0811410717786
2024-02-14,Gitega,552.2879305466982
2024-02-14,Ngozi,442.66001986030426
2024-02-14,Kayanza,656.3550136966846
2024-02-14,Bururi,488.2650862912325
2024-02-14,Cibitoke,563.3024831729928
2024-02-15,Bujumbura,636.6215276638283
2024-02-15,Gitega,503.93366657223197
2024-02-15,Ngozi,414.5740494863125
2024-02-15,Kayanza,479.2306547014458
2024-02-15,Bururi,457.74071910094113
2024-02-15,Cibitoke,659.8334345145005
2024-02-16,Bujumbura,489.4701933392342
2024-02-16,Gitega,548.0915812572538
2024-02-16,Ngozi,459.4298801058127
2024-02-16,Kayanza,568.734493370246
2024-02-16,Bururi,696.1418054777483
2024-02-16,Cibitoke,730.213164069033
2024-02-17,Bujumbura,726.548294838145
2024-02-17,Gitega,581.5134791685476
2024-02-17,Ngozi,449.4131831189154
2024-02-17,Kayanza,595.4374205380474
2024-02-17,Bururi,585.421563533953
2024-02-17,Cibitoke,457.5933008622106
2024-02-18,Bujumbura,509.1958057052494
2024-02-18,Gitega,329.97868529000914
2024-02-18,Ngozi,474.1993508480173
2024-02-18,Kayanza,492.02182152133986
2024-02-18,Bururi,600.5066215777007
2024-02-18,Cibitoke,460.88444922174824
2024-02-19,Bujumbura,576.5677249431396
2024-02-19,Gitega,640.3462314204301
2024-02-19,Ngozi,539.2414492602209
2024-02-19,Kayanza,647.3590658694517
2024-02-19,Bururi,655.1109660037774
2024-02-19,Cibitoke,363.5468486812913
2024-02-20,Bujumbura,482.1532348619591
2024-02-20,Gitega,566.6479217097163
2024-02-20,Ngozi,428.4485248762991
2024-02-20,Kayanza,458.482897007578
2024-02-20,Bururi,706.6474683444368
2024-02-20,Cibitoke,500.01467874559427
2024-02-21,Bujumbura,454.64518248442744
2024-02-21,Gitega,455.3116511985984
2024-02-21,Ngozi,593.5089360538915
2024-02-21,Kayanza,374.370921793262
2024-02-21,Bururi,573.3706504577627
2024-02-21,Cibitoke,700.4255064640868
2024-02-22,Bujumbura,504.97748917714154
2024-02-22,Gitega,548.6220126189617
2024-02-22,Ngozi,640.7784199424756
2024-02-22,Kayanza,455.5848578566145
2024-02-22,Bururi,394.8067960371904
2024-02-22,Cibitoke,434.4530335514847
2024-02-23,Bujumbura,360.1617156606686
2024-02-23,Gitega,457.22339043022134
2024-02-23,Ngozi,481.1919782946333
2024-02-23,Kayanza,590.1371074118063
2024-02-23,Bururi,566.9649085384524
2024-02-23,Cibitoke,635.576463831615
2024-02-24,Bujumbura,485.0370220566135
2024-02-24,Gitega,425.7975580354515
2024-02-24,Ngozi,620.3155956940392
2024-02-24,Kayanza,544.960365837234
2024-02-24,Bururi,358.3402198932423
2024-02-24,Cibitoke,423.72903592876196
2024-02-25,Bujumbura,461.67384699257826
2024-02-25,Gitega,565.6111662775296
2024-02-25,Ngozi,728.1200881603984
2024-02-25,Kayanza,567.1616630846881
2024-02-25,Bururi,486.0826425824804
2024-02-25,Cibitoke,650.9176936028203
2024-02-26,Bujumbura,676.9030764451002
2024-02-26,Gitega,499.6544608825177
2024-02-26,Ngozi,410.61089564162353
2024-02-26,Kayanza,443.89395815589387
2024-02-26,Bururi,436.7799385026236
2024-02-26,Cibitoke,578.1904170820078
2024-02-27,Bujumbura,544.3271563290797
2024-02-27,Gitega,413.2082582475843
2024-02-27,Ngozi,693.3988840735731
2024-02-27,Kayanza,577.2582260453111
2024-02-27,Bururi,405.7206963135846
2024-02-27,Cibitoke,647.4637723609223
2024-02-28,Bujumbura,387.9987962570534
2024-02-28,Gitega,446.26734153084885
2024-02-28,Ngozi,497.01248466183404
2024-02-28,Kayanza,383.3020782601885
2024-02-28,Bururi,432.705616101102
2024-02-28,Cibitoke,606.9549661548505
2024-02-29,Bujumbura,425.9068699331268
2024-02-29,Gitega,752.2016051354594
2024-02-29,Ngozi,597.745629317035
2024-02-29,Kayanza,492.8277789265043
2024-02-29,Bururi,598.2378528734657
2024-02-29,Cibitoke,396.35911757490175
2024-03-01,Bujumbura,417.4410424742667
2024-03-01,Gitega,468.7214915760127
2024-03-01,Ngozi,383.57927254495934
2024-03-01,Kayanza,699.8484166719965
2024-03-01,Bururi,737.1271686984181
2024-03-01,Cibitoke,339.5549628007148
2024-03-02,Bujumbura,444.91826256540264
2024-03-02,Gitega,518.9432714319116
2024-03-02,Ngozi,549.6728505727374
2024-03-02,Kayanza,341.6277737097621
2024-03-02,Bururi,476.4577637725938
2024-03-02,Cibitoke,701.7241126928554
2024-03-03,Bujumbura,504.1532826427705
2024-03-03,Gitega,699.9063241309539
2024-03-03,Ngozi,464.65993662079063
2024-03-03,Kayanza,382.6557697548541
2024-03-03,Bururi,372.7527310725362
2024-03-03,Cibitoke,536.7110171964599
2024-03-04,Bujumbura,440.1399522431165
2024-03-04,Gitega,414.5774697484901
2024-03-04,Ngozi,719.5249796851301
2024-03-04,Kayanza,508.19798743354676
2024-03-04,Bururi,548.1220498585861
2024-03-04,Cibitoke,487.36205495764335
2024-03-05,Bujumbura,487.7867446681724
2024-03-05,Gitega,551.9854743369357
2024-03-05,Ngozi,478.27056441230457
2024-03-05,Kayanza,550.3812947818906
2024-03-05,Bururi,652.1353871440093
2024-03-05,Cibitoke,345.46061737069925
2024-03-06,Bujumbura,391.84691158120313
2024-03-06,Gitega,435.57513997621965
2024-03-06,Ngozi,609.6672407547753
2024-03-06,Kayanza,667.6404892947144
2024-03-06,Bururi,623.3593254358464
2024-03-06,Cibitoke,652.2549239985385
2024-03-07,Bujumbura,320.68265557437996
2024-03-07,Gitega,566.9923199790262
2024-03-07,Ngozi,466.0171402934256
2024-03-07,Kayanza,585.9386121041333
2024-03-07,Bururi,687.4632707176638
2024-03-07,Cibitoke,620.6720941649155
2024-03-08,Bujumbura,716.0573494261689
2024-03-08,Gitega,604.1120306764975
2024-03-08,Ngozi,616.9074329163202
2024-03-08,Kayanza,452.02637916479523
2024-03-08,Bururi,702.2115799706494
2024-03-08,Cibitoke,396.7034535812798
2024-03-09,Bujumbura,351.4584406439
2024-03-09,Gitega,628.2003905209594
2024-03-09,Ngozi,521.281272946915
2024-03-09,Kayanza,396.56706997662934
2024-03-09,Bururi,507.2663386880625
2024-03-09,Cibitoke,615.1662314215105
2024-03-10,Bujumbura,656.5200969673521
2024-03-10,Gitega,646.164089971288
2024-03-10,Ngozi,626.6157663980858
2024-03-10,Kayanza,589.5102856768605
2024-03-10,Bururi,540.7881520865958
2024-03-10,Cibitoke,644.5266496360342
2024-03-11,Bujumbura,549.198173084778
2024-03-11,Gitega,533.3872797605163
2024-03-11,Ngozi,371.02344456897447
2024-03-11,Kayanza,472.1093901070119
2024-03-11,Bururi,506.4734903780687
2024-03-11,Cibitoke,562.9826907123364
2024-03-12,Bujumbura,359.25634555526574
2024-03-12,Gitega,565.6861434806226
2024-03-12,Ngozi,452.5738653800411
2024-03-12,Kayanza,538.6353473246145
2024-03-12,Bururi,601.6702150111513
2024-03-12,Cibitoke,468.32144762407967
2024-03-13,Bujumbura,375.19663648973767
2024-03-13,Gitega,527.0889406998209
2024-03-13,Ngozi,519.0542982776511
2024-03-13,Kayanza,563.2235726423413
2024-03-13,Bururi,455.2742923961067
2024-03-13,Cibitoke,511.17478096781383
2024-03-14,Bujumbura,574.25511790269
2024-03-14,Gitega,499.34118436230517
2024-03-14,Ngozi,416.52415186123676
2024-03-14,Kayanza,584.666973206176
2024-03-14,Bururi,613.4815387234222
2024-03-14,Cibitoke,578.1096542078528
2024-03-15,Bujumbura,530.4276873009195
2024-03-15,Gitega,468.0167472757431
2024-03-15,Ngozi,407.95295439249986
2024-03-15,Kayanza,445.8460911097866
2024-03-15,Bururi,677.130441575604
2024-03-15,Cibitoke,828.9207887888339
2024-03-16,Bujumbura,396.6631714687595
2024-03-16,Gitega,453.5407465080612
2024-03-16,Ngozi,545.739364304272
2024-03-16,Kayanza,447.3116275104301
2024-03-16,Bururi,640.6670677198314
2024-03-16,Cibitoke,487.30601988856756
2024-03-17,Bujumbura,530.0403764651313
2024-03-17,Gitega,506.1846734061738
2024-03-17,Ngozi,654.8580848523243
2024-03-17,Kayanza,578.7956817168019
2024-03-17,Bururi,629.3135466079108
2024-03-17,Cibitoke,409.2598581512317
2024-03-18,Bujumbura,320.54433737263196
2024-03-18,Gitega,619.3055054194721
2024-03-18,Ngozi,375.97799557228245
2024-03-18,Kayanza,647.988761031801
2024-03-18,Bururi,539.9679120391312
2024-03-18,Cibitoke,509.6496934120195
2024-03-19,Bujumbura,631.2737709694907
2024-03-19,Gitega,405.54709905675486
2024-03-19,Ngozi,531.9910244959974
2024-03-19,Kayanza,576.8132035104188
2024-03-19,Bururi,550.962394081797
2024-03-19,Cibitoke,490.0815649807914
2024-03-20,Bujumbura,528.731024822863
2024-03-20,Gitega,605.2428471661821
2024-03-20,Ngozi,555.8402257941272
2024-03-20,Kayanza,549.4326471330579
2024-03-20,Bururi,559.7886583612578
2024-03-20,Cibitoke,420.84964929300395
2024-03-21,Bujumbura,568.6064841090637
2024-03-21,Gitega,594.9747207414932
2024-03-21,Ngozi,686.0138477924113
2024-03-21,Kayanza,457.90337423113874
2024-03-21,Bururi,506.2565836347131
2024-03-21,Cibitoke,571.8224530081202
2024-03-22,Bujumbura,447.0168771708354
2024-03-22,Gitega,510.1602438903865
2024-03-22,Ngozi,518.6711735890448
2024-03-22,Kayanza,535.4803385094079
2024-03-22,Bururi,578.8854234857723
2024-03-22,Cibitoke,828.4797458917814
2024-03-23,Bujumbura,580.6169135011795
2024-03-23,Gitega,483.49714300322387
2024-03-23,Ngozi,413.97978466629706
2024-03-23,Kayanza,856.4265332663925
2024-03-23,Bururi,680.5225338477694
2024-03-23,Cibitoke,485.4885872603604
2024-03-24,Bujumbura,626.0428338525171
2024-03-24,Gitega,519.227946400724
2024-03-24,Ngozi,629.9275919836975
2024-03-24,Kayanza,678.7688761080791
2024-03-24,Bururi,683.6270467558863
2024-03-24,Cibitoke,600.2183258937692
2024-03-25,Bujumbura,639.8319280306492
2024-03-25,Gitega,474.4211912927574
2024-03-25,Ngozi,415.9724130008206
2024-03-25,Kayanza,297.35142669177634
2024-03-25,Bururi,619.827649718659
2024-03-25,Cibitoke,579.9632827845945
2024-03-26,Bujumbura,550.39569400627
2024-03-26,Gitega,425.76241469470136
2024-03-26,Ngozi,731.3812749392257
2024-03-26,Kayanza,689.6543871865005
2024-03-26,Bururi,507.1298971698307
2024-03-26,Cibitoke,544.1743513431666
2024-03-27,Bujumbura,524.2036637919674
2024-03-27,Gitega,513.3990081959677
2024-03-27,Ngozi,340.7408760425109
2024-03-27,Kayanza,769.8632306252928
2024-03-27,Bururi,413.53334333343855
2024-03-27,Cibitoke,560.5499094590746
2024-03-28,Bujumbura,733.4056930824429
2024-03-28,Gitega,405.2287727389223
2024-03-28,Ngozi,549.6286510012069
2024-03-28,Kayanza,501.7768001097786
2024-03-28,Bururi,674.1832402171159
2024-03-28,Cibitoke,578.2683893033397
2024-03-29,Bujumbura,357.018669837405
2024-03-29,Gitega,520.5274838163886
2024-03-29,Ngozi,406.37802984366
2024-03-29,Kayanza,747.0759139261747
2024-03-29,Bururi,525.498047766871
2024-03-29,Cibitoke,555.6954185496031
2024-03-30,Bujumbura,489.1892425924255
2024-03-30,Gitega,476.3331371371852
2024-03-30,Ngozi,621.036105162511
2024-03-30,Kayanza,631.4214174119376
2024-03-30,Bururi,502.9300171842217
2024-03-30,Cibitoke,719.5925669485196
2024-03-31,Bujumbura,655.3634000259326
2024-03-31,Gitega,557.8574131632105
2024-03-31,Ngozi,579.2299394110863
2024-03-31,Kayanza,590.4562993550971
2024-03-31,Bururi,505.4509836284678
2024-03-31,Cibitoke,428.5424378130381
2024-04-01,Bujumbura,655.8818692063751
2024-04-01,Gitega,463.56695301888107
2024-04-01,Ngozi,645.2306330947326
2024-04-01,Kayanza,661.8653351661903
2024-04-01,Bururi,599.1202936642941
2024-04-01,Cibitoke,534.8407373076163
2024-04-02,Bujumbura,351.5664800523857
2024-04-02,Gitega,547.4845242549696
2024-04-02,Ngozi,657.0008439444767
2024-04-02,Kayanza,352.8587924381211
2024-04-02,Bururi,567.8080005953851
2024-04-02,Cibitoke,499.0954047920199
2024-04-03,Bujumbura,604.428049759512
2024-04-03,Gitega,719.0037498771522
2024-04-03,Ngozi,423.8552966365965
2024-04-03,Kayanza,698.6283720760433
2024-04-03,Bururi,523.5762835142336
2024-04-03,Cibitoke,637.0312539602846
2024-04-04,Bujumbura,586.8393305425394
2024-04-04,Gitega,338.64222182502675
2024-04-04,Ngozi,619.0791195571645
2024-04-04,Kayanza,398.82787452423713
2024-04-04,Bururi,595.5580441208107
2024-04-04,Cibitoke,374.0154305039278
2024-04-05,Bujumbura,536.5316092783233
2024-04-05,Gitega,589.3738277674541
2024-04-05,Ngozi,575.6532177495933
2024-04-05,Kayanza,683.0698724713767
2024-04-05,Bururi,733.7949012591451
2024-04-05,Cibitoke,643.6808449499254
2024-04-06,Bujumbura,370.57302716335363
2024-04-06,Gitega,560.844395498559
2024-04-06,Ngozi,459.44063906594516
2024-04-06,Kayanza,391.08360412994165
2024-04-06,Bururi,403.53481013130687
2024-04-06,Cibitoke,683.9960281413141
2024-04-07,Bujumbura,705.6987399307251
2024-04-07,Gitega,557.7885314474418
2024-04-07,Ngozi,479.37432221432624
2024-04-07,Kayanza,531.9868463531794
2024-04-07,Bururi,516.8293742062198
2024-04-07,Cibitoke,507.50572903654074
2024-04-08,Bujumbura,626.2974089832002
2024-04-08,Gitega,680.7064328247718
2024-04-08,Ngozi,579.6922322901638
2024-04-08,Kayanza,596.7849354094442
2024-04-08,Bururi,416.1572658273062
2024-04-08,Cibitoke,495.30114069237845
2024-04-09,Bujumbura,597.7942177968037
2024-04-09,Gitega,617.5978504831114
2024-04-09,Ngozi,541.4580998637969
2024-04-09,Kayanza,544.5811377647948
2024-04-09,Bururi,643.6080144979189
2024-04-09,Cibitoke,529.8339297208215
2024-04-10,Bujumbura,464.84783860474545
2024-04-10,Gitega,465.0723516594203
2024-04-10,Ngozi,568.2934944568833
2024-04-10,Kayanza,649.9807533150879
2024-04-10,Bururi,754.6032956316445
2024-04-10,Cibitoke,473.3949182085945
2024-04-11,Bujumbura,689.8022635651823
2024-04-11,Gitega,594.4966567611846
2024-04-11,Ngozi,525.7859047937513
2024-04-11,Kayanza,597.8673272014912
2024-04-11,Bururi,571.2085092095472
2024-04-11,Cibitoke,412.6563521061084
2024-04-12,Bujumbura,499.6920859867689
2024-04-12,Gitega,499.63952183742947
2024-04-12,Ngozi,728.5561114071312
2024-04-12,Kayanza,473.76737990544666
2024-04-12,Bururi,527.5085825748044
2024-04-12,Cibitoke,442.5556948739056
2024-04-13,Bujumbura,351.0354394876531
2024-04-13,Gitega,656.4058390725072
2024-04-13,Ngozi,420.3559655722223
2024-04-13,Kayanza,496.3884793747823
2024-04-13,Bururi,545.1783366082182
2024-04-13,Cibitoke,576.8822432994057
2024-04-14,Bujumbura,522.1222413248273
2024-04-14,Gitega,415.8981334982086
2024-04-14,Ngozi,522.6914610667777
2024-04-14,Kayanza,578.8143615090382
2024-04-14,Bururi,616.2265140981717
2024-04-14,Cibitoke,462.04435036612693
2024-04-15,Bujumbura,365.7124232407207
2024-04-15,Gitega,467.5748745907028
2024-04-15,Ngozi,529.7295616050019
2024-04-15,Kayanza,498.2928862869264
2024-04-15,Bururi,625.3973303152533
2024-04-15,Cibitoke,742.4729329721231
2024-04-16,Bujumbura,557.3938402327421
2024-04-16,Gitega,704.9309774729601
2024-04-16,Ngozi,506.3666725105968
2024-04-16,Kayanza,675.8580228044968
2024-04-16,Bururi,435.58174691057127
2024-04-16,Cibitoke,512.7667736267828
2024-04-17,Bujumbura,449.6417506322216
2024-04-17,Gitega,524.4518068400938
2024-04-17,Ngozi,740.5090116435119
2024-04-17,Kayanza,508.77133489747814
2024-04-17,Bururi,539.6621588828998
2024-04-17,Cibitoke,455.5220931831308
2024-04-18,Bujumbura,474.089247207862
2024-04-18,Gitega,444.23447626073965
2024-04-18,Ngozi,454.0619908785746
2024-04-18,Kayanza,576.2167487311049
2024-04-18,Bururi,566.5080458730023
2024-04-18,Cibitoke,706.3432694175353
2024-04-19,Bujumbura,654.3081404126348
2024-04-19,Gitega,563.1339731727637
2024-04-19,Ngozi,484.09543049563024
2024-04-19,Kayanza,563.3706813315193
2024-04-19,Bururi,266.97166408130215
2024-04-19,Cibitoke,519.0473400477636
2024-04-20,Bujumbura,440.94971990199167
2024-04-20,Gitega,621.0984367915123
2024-04-20,Ngozi,675.5166132238568
2024-04-20,Kayanza,472.9043408404326
2024-04-20,Bururi,462.2650474146201
2024-04-20,Cibitoke,510.6690024672016
2024-04-21,Bujumbura,524.8587094308497
