timestamp,province,transaction_volume,transaction_count
2024-01-30,Kayanza,1096.6214549255205,38
2024-01-30,Bururi,1010.8397680673311,54
2024-01-30,Cibitoke,1314.7600546892363,55
2024-01-31,Bujumbura,1049.3382226342696,63
2024-01-31,Gitega,891.412508650463,54
2024-01-31,Ngozi,1200.9391888446828,44
2024-01-31,Kayanza,873.3939161082608,44
2024-01-31,Bururi,925.9909464415254,60
2024-01-31,Cibitoke,1063.5457970772181,55
2024-02-01,Bujumbura,840.6566890456879,56
2024-02-01,Gitega,1234.9140867305243,52
2024-02-01,Ngozi,1022.5781503270773,55
2024-02-01,Kayanza,1024.8595687405073,52
2024-02-01,Bururi,1360.0379597722283,49
2024-02-01,Cibitoke,1212.5989874775455,49
2024-02-02,Bujumbura,1022.5034919916718,47
2024-02-02,Gitega,1059.8408766008483,49
2024-02-02,Ngozi,1082.3136977751433,61
2024-02-02,Kayanza,953.7416128473643,51
2024-02-02,Bururi,1122.8818238888978,41
2024-02-02,Cibitoke,1046.1376594827796,47
2024-02-03,Bujumbura,1131.150766368079,63
2024-02-03,Gitega,738.6421358351748,53
2024-02-03,Ngozi,849.6751818531551,49
2024-02-03,Kayanza,1300.3246003951463,56
2024-02-03,Bururi,1332.482708669244,53
2024-02-03,Cibitoke,1177.8135727932122,44
2024-02-04,Bujumbura,797.4775144897594,56
2024-02-04,Gitega,992.5537011346455,47
2024-02-04,Ngozi,986.9690291414647,56
2024-02-04,Kayanza,1031.265416118206,49
2024-02-04,Bururi,1092.7123150637876,51
2024-02-04,Cibitoke,1327.9876483389255,51
2024-02-05,Bujumbura,1358.1893182628332,52
2024-02-05,Gitega,1273.6388460177589,52
2024-02-05,Ngozi,679.8808339281138,43
2024-02-05,Kayanza,1386.005017546913,44
2024-02-05,Bururi,1224.5660821764377,54
2024-02-05,Cibitoke,925.3222607803457,44
2024-02-06,Bujumbura,1371.3360352293448,45
2024-02-06,Gitega,801.86971965797,54
2024-02-06,Ngozi,1044.9499272451649,60
2024-02-06,Kayanza,1245.0410010741261,47
2024-02-06,Bururi,1390.2781524733248,46
2024-02-06,Cibitoke,1045.2448739055887,47
2024-02-07,Bujumbura,1238.0096216099766,53
2024-02-07,Gitega,1069.2889095818455,46
2024-02-07,Ngozi,1210.9446466057248,53
2024-02-07,Kayanza,1412.8949700477776,66
2024-02-07,Bururi,717.7268814897541,33
2024-02-07,Cibitoke,1141.2769021350548,54
2024-02-08,Bujumbura,1073.0591190853283,46
2024-02-08,Gitega,1443.0943292794757,54
2024-02-08,Ngozi,1021.051644283387,48
2024-02-08,Kayanza,1158.9098395965425,54
2024-02-08,Bururi,1096.3543060911904,39
2024-02-08,Cibitoke,1258.8747050958937,70
2024-02-09,Bujumbura,1421.9530309624797,44
2024-02-09,Gitega,1068.255749859605,37
2024-02-09,Ngozi,1433.1612304268513,45
2024-02-09,Kayanza,940.4421144477508,50
2024-02-09,Bururi,981.4436862422748,45
2024-02-09,Cibitoke,1171.195468646857,56
2024-02-10,Bujumbura,925.5572988552753,53
2024-02-10,Gitega,787.3854293686071,52
2024-02-10,Ngozi,1087.206650511362,52
2024-02-10,Kayanza,1146.8358133310837,62
2024-02-10,Bururi,1376.4167237329784,48
2024-02-10,Cibitoke,976.2417320498091,51
2024-02-11,Bujumbura,993.6189792359559,45
2024-02-11,Gitega,1047.9328946743858,48
2024-02-11,Ngozi,1010.7948741706234,34
2024-02-11,Kayanza,1027.4371580102404,64
2024-02-11,Bururi,1035.7029150294009,44
2024-02-11,Cibitoke,1132.9404208844899,53
2024-02-12,Bujumbura,1168.707749819642,69
2024-02-12,Gitega,1255.5331457509226,66
2024-02-12,Ngozi,789.0673725914755,34
2024-02-12,Kayanza,1340.5364916023339,45
2024-02-12,Bururi,1005.0936901115061,39
2024-02-12,Cibitoke,1072.5844070664607,56
2024-02-13,Bujumbura,1015.1888112135655,56
2024-02-13,Gitega,606.4776772404048,49
2024-02-13,Ngozi,950.0678790097093,55
2024-02-13,Kayanza,1206.864963751541,52
2024-02-13,Bururi,1182.332417297487,55
2024-02-13,Cibitoke,1027.2243287684494,42
2024-02-14,Bujumbura,914.5400359699922,51
2024-02-14,Gitega,1240.0414826595743,47
2024-02-14,Ngozi,1229.6409018633103,61
2024-02-14,Kayanza,1369.1223192096238,48
2024-02-14,Bururi,1069.360231985195,55
2024-02-14,Cibitoke,1256.0759565987373,63
2024-02-15,Bujumbura,993.1975915348079,47
2024-02-15,Gitega,1173.2136304867486,63
2024-02-15,Ngozi,771.5300575098505,57
2024-02-15,Kayanza,983.8746510707459,49
2024-02-15,Bururi,1140.8114276742385,53
2024-02-15,Cibitoke,1033.1698894914548,42
2024-02-16,Bujumbura,766.0991740870235,43
2024-02-16,Gitega,1148.1778223360577,51
2024-02-16,Ngozi,1105.7772136793737,52
2024-02-16,Kayanza,1130.5142862685375,46
2024-02-16,Bururi,1107.3663872707104,49
2024-02-16,Cibitoke,1182.1689105383982,52
2024-02-17,Bujumbura,833.2506311103763,34
2024-02-17,Gitega,920.303653661688,59
2024-02-17,Ngozi,1145.7150279991415,53
2024-02-17,Kayanza,961.2293872724298,51
2024-02-17,Bururi,774.4700031874194,42
2024-02-17,Cibitoke,821.4186752286375,39
2024-02-18,Bujumbura,901.2968112636171,56
2024-02-18,Gitega,671.3290436233985,50
2024-02-18,Ngozi,1024.413858561878,55
2024-02-18,Kayanza,1229.781076760605,46
2024-02-18,Bururi,1045.2853795130627,55
2024-02-18,Cibitoke,1195.2413447235087,49
2024-02-19,Bujumbura,1220.7214923888832,51
2024-02-19,Gitega,862.717163156963,54
2024-02-19,Ngozi,1241.6121002834009,55
2024-02-19,Kayanza,1114.566109400453,47
2024-02-19,Bururi,1318.8990301342992,61
2024-02-19,Cibitoke,831.5889681039729,53
2024-02-20,Bujumbura,1190.0366652777982,55
2024-02-20,Gitega,979.7265329825461,58
2024-02-20,Ngozi,1068.7918876910899,53
2024-02-20,Kayanza,1223.803384675068,46
2024-02-20,Bururi,1115.57248793436,45
2024-02-20,Cibitoke,756.5988696358813,46
2024-02-21,Bujumbura,998.4217091034064,53
2024-02-21,Gitega,1198.2634884916347,50
2024-02-21,Ngozi,1263.3987694419393,46
2024-02-21,Kayanza,1081.1854992645165,47
2024-02-21,Bururi,1088.64273530017,46
2024-02-21,Cibitoke,1268.48738325975,49
2024-02-22,Bujumbura,968.9042167253234,45
2024-02-22,Gitega,1200.1973107246906,49
2024-02-22,Ngozi,874.2516847092646,49
2024-02-22,Kayanza,804.0004185798944,34
2024-02-22,Bururi,1088.149403244968,51
2024-02-22,Cibitoke,1081.1110952772508,35
2024-02-23,Bujumbura,974.9327776413281,55
2024-02-23,Gitega,729.7702921578165,46
2024-02-23,Ngozi,1008.365679838128,50
2024-02-23,Kayanza,850.9358036459491,45
2024-02-23,Bururi,1134.7966087494817,65
2024-02-23,Cibitoke,936.4194441311923,56
2024-02-24,Bujumbura,1213.9974202840492,49
2024-02-24,Gitega,1430.5248648115323,52
2024-02-24,Ngozi,1346.8422952011595,47
2024-02-24,Kayanza,1153.0470746907006,57
2024-02-24,Bururi,1366.4727804197564,51
2024-02-24,Cibitoke,977.4488194726675,53
2024-02-25,Bujumbura,1186.985825252771,43
2024-02-25,Gitega,1367.3121758484263,39
2024-02-25,Ngozi,680.7871517968479,57
2024-02-25,Kayanza,662.2406944759007,48
2024-02-25,Bururi,943.9442389821198,66
2024-02-25,Cibitoke,1052.3234124381413,49
2024-02-26,Bujumbura,945.7102590093398,45
2024-02-26,Gitega,1139.8790658921139,51
2024-02-26,Ngozi,1063.0841779996165,50
2024-02-26,Kayanza,1274.647498839962,40
2024-02-26,Bururi,1080.457478264038,46
2024-02-26,Cibitoke,1199.6776215375676,64
2024-02-27,Bujumbura,908.216863047766,42
2024-02-27,Gitega,575.453015688973,41
2024-02-27,Ngozi,1000.9768296161687,55
2024-02-27,Kayanza,1419.565960107014,51
2024-02-27,Bururi,1271.9470630818241,41
2024-02-27,Cibitoke,1456.3055527324539,58
2024-02-28,Bujumbura,1157.8790521308836,51
2024-02-28,Gitega,714.8412717076744,62
2024-02-28,Ngozi,1135.8683622677859,45
2024-02-28,Kayanza,924.0091906367211,50
2024-02-28,Bururi,1340.8798855254,51
2024-02-28,Cibitoke,1105.8426622555633,57
2024-02-29,Bujumbura,782.5653700708056,52
2024-02-29,Gitega,970.8992996822959,59
2024-02-29,Ngozi,1330.5741122661964,53
2024-02-29,Kayanza,1035.0041635730568,44
2024-02-29,Bururi,727.1479803069589,56
2024-02-29,Cibitoke,911.5142570402223,52
2024-03-01,Bujumbura,973.2137782951401,50
2024-03-01,Gitega,843.8109982402551,63
2024-03-01,Ngozi,1262.340581256907,48
2024-03-01,Kayanza,1272.2303898635112,44
2024-03-01,Bururi,1212.3502204372132,54
2024-03-01,Cibitoke,620.0976802670926,57
2024-03-02,Bujumbura,1121.8077695610516,52
2024-03-02,Gitega,1126.7655907519832,47
2024-03-02,Ngozi,1157.333573823641,40
2024-03-02,Kayanza,1288.399530868618,44
2024-03-02,Bururi,1146.838227907098,67
2024-03-02,Cibitoke,1181.230396742866,66
2024-03-03,Bujumbura,620.7393134304564,52
2024-03-03,Gitega,1008.4554354218059,66
2024-03-03,Ngozi,818.9549489950435,44
2024-03-03,Kayanza,906.5945158040003,41
2024-03-03,Bururi,1125.7048769829858,56
2024-03-03,Cibitoke,1122.6000204468562,51
2024-03-04,Bujumbura,1425.0404313313006,42
2024-03-04,Gitega,1106.604790479327,41
2024-03-04,Ngozi,903.9524217727216,59
2024-03-04,Kayanza,923.9647405755169,50
2024-03-04,Bururi,833.1593084735927,53
2024-03-04,Cibitoke,985.0031011141822,42
2024-03-05,Bujumbura,1082.7880700567282,51
2024-03-05,Gitega,1469.836444363469,43
2024-03-05,Ngozi,1173.5155020496436,50
2024-03-05,Kayanza,820.7349709537016,58
2024-03-05,Bururi,826.5713361674809,49
2024-03-05,Cibitoke,1063.1530299351198,43
2024-03-06,Bujumbura,900.6213826594758,52
2024-03-06,Gitega,1234.5851142143217,51
2024-03-06,Ngozi,794.8740143656383,45
2024-03-06,Kayanza,772.2270281981222,50
2024-03-06,Bururi,1089.3810332471955,71
2024-03-06,Cibitoke,1088.0897176453248,47
2024-03-07,Bujumbura,1139.5866456186827,65
2024-03-07,Gitega,1080.6027956549167,54
2024-03-07,Ngozi,1401.9022764262106,49
2024-03-07,Kayanza,1265.4918068738311,60
2024-03-07,Bururi,1036.9068193860733,53
2024-03-07,Cibitoke,1377.0121305652435,35
2024-03-08,Bujumbura,1042.6756714247267,51
2024-03-08,Gitega,1131.8867052035012,50
2024-03-08,Ngozi,1147.2431001895823,55
2024-03-08,Kayanza,1168.4726435673526,39
2024-03-08,Bururi,1165.921797706724,39
2024-03-08,Cibitoke,701.324036723419,53
2024-03-09,Bujumbura,1398.8705593899308,55
2024-03-09,Gitega,1099.4157643053327,47
2024-03-09,Ngozi,1540.0074737700727,44
2024-03-09,Kayanza,1178.121747742454,43
2024-03-09,Bururi,989.1401298423125,63
2024-03-09,Cibitoke,1555.8657614537883,42
2024-03-10,Bujumbura,1476.3183320291278,36
2024-03-10,Gitega,1076.4702077055517,52
2024-03-10,Ngozi,1252.9109122638918,44
2024-03-10,Kayanza,1107.0363645814436,50
2024-03-10,Bururi,1070.3672663893171,61
2024-03-10,Cibitoke,1218.8437440013129,41
2024-03-11,Bujumbura,1356.3374463442085,57
2024-03-11,Gitega,956.3371320461838,47
2024-03-11,Ngozi,1051.834722476386,44
2024-03-11,Kayanza,1294.4212815517783,63
2024-03-11,Bururi,819.6131462197122,49
2024-03-11,Cibitoke,1495.8397737371197,43
2024-03-12,Bujumbura,952.5277517630636,56
2024-03-12,Gitega,650.2236977090254,41
2024-03-12,Ngozi,1192.5790707752606,39
2024-03-12,Kayanza,1365.4198373110078,48
2024-03-12,Bururi,1090.1830350419357,47
2024-03-12,Cibitoke,958.8793237976005,46
2024-03-13,Bujumbura,1160.413508810007,50
2024-03-13,Gitega,1252.931798665999,56
2024-03-13,Ngozi,1455.6890980462595,49
2024-03-13,Kayanza,1093.379575758013,51
2024-03-13,Bururi,722.0284781724944,61
2024-03-13,Cibitoke,1078.1517847777309,44
2024-03-14,Bujumbura,864.189704354547,66
2024-03-14,Gitega,590.4603991891277,54
2024-03-14,Ngozi,1141.5877368411564,46
2024-03-14,Kayanza,1069.2167438266863,48
2024-03-14,Bururi,1255.5042424406834,49
2024-03-14,Cibitoke,1108.229600047476,46
2024-03-15,Bujumbura,1506.4568462952466,56
2024-03-15,Gitega,1013.8249194312433,57
2024-03-15,Ngozi,1232.3974419318488,50
2024-03-15,Kayanza,941.9426832778399,48
2024-03-15,Bururi,837.9016179201083,45
2024-03-15,Cibitoke,1191.667063523015,54
2024-03-16,Bujumbura,1119.0982385424325,51
2024-03-16,Gitega,1041.5204386793323,51
2024-03-16,Ngozi,921.898211784678,56
2024-03-16,Kayanza,1193.5072979218178,42
2024-03-16,Bururi,937.5498778898041,47
2024-03-16,Cibitoke,1256.123170751976,43
2024-03-17,Bujumbura,1173.2999531021678,61
2024-03-17,Gitega,1555.3685771744047,53
2024-03-17,Ngozi,1075.4757409559822,42
2024-03-17,Kayanza,1077.4457187995297,57
2024-03-17,Bururi,937.50384392465,44
2024-03-17,Cibitoke,1067.4908881207796,40
2024-03-18,Bujumbura,783.8595047668596,32
2024-03-18,Gitega,1001.036802515097,47
2024-03-18,Ngozi,928.5644746074108,48
2024-03-18,Kayanza,864.4142848912877,56
2024-03-18,Bururi,1130.8777672721396,56
2024-03-18,Cibitoke,1197.1250763132516,45
2024-03-19,Bujumbura,1234.4819819284287,44
2024-03-19,Gitega,1190.2150579186284,47
2024-03-19,Ngozi,1074.66102710329,44
2024-03-19,Kayanza,892.1401034392692,40
2024-03-19,Bururi,927.3211138623789,53
2024-03-19,Cibitoke,1207.8912836151562,50
2024-03-20,Bujumbura,910.6750746748664,64
2024-03-20,Gitega,663.2760366314235,47
2024-03-20,Ngozi,1181.5544009187552,50
2024-03-20,Kayanza,1033.1383947470308,43
2024-03-20,Bururi,1637.294500052652,66
2024-03-20,Cibitoke,630.1674263906693,58
2024-03-21,Bujumbura,795.8491441203059,39
2024-03-21,Gitega,1049.95600337379,61
2024-03-21,Ngozi,937.6191177259911,60
2024-03-21,Kayanza,881.750379127752,41
2024-03-21,Bururi,1305.3941029927148,57
2024-03-21,Cibitoke,855.6614403439662,49
2024-03-22,Bujumbura,869.5689916615781,53
2024-03-22,Gitega,1271.8394372963276,52
2024-03-22,Ngozi,795.7046829190426,51
2024-03-22,Kayanza,1184.4960630171527,49
2024-03-22,Bururi,1294.9453052845895,43
2024-03-22,Cibitoke,964.324488309125,36
2024-03-23,Bujumbura,1441.3147892186046,58
2024-03-23,Gitega,1161.0790648365412,54
2024-03-23,Ngozi,1258.750213962869,46
2024-03-23,Kayanza,1323.3324997393327,48
2024-03-23,Bururi,1587.4061715043704,44
2024-03-23,Cibitoke,1176.882765828984,49
2024-03-24,Bujumbura,1268.628676730134,51
2024-03-24,Gitega,1268.3627388204632,51
2024-03-24,Ngozi,1228.855672533073,44
2024-03-24,Kayanza,972.3428468374559,45
2024-03-24,Bururi,1390.0934469341137,47
2024-03-24,Cibitoke,1279.7709560876253,58
2024-03-25,Bujumbura,1074.9734926464425,58
2024-03-25,Gitega,998.2058522046736,50
2024-03-25,Ngozi,913.6119153383804,54
2024-03-25,Kayanza,1363.43547856191,47
2024-03-25,Bururi,952.7694728043626,39
2024-03-25,Cibitoke,1259.0573156873547,50
2024-03-26,Bujumbura,928.5561373601918,49
2024-03-26,Gitega,1054.870144873485,47
2024-03-26,Ngozi,1135.9729503647122,48
2024-03-26,Kayanza,1138.917555259016,38
2024-03-26,Bururi,1528.8583504482851,55
2024-03-26,Cibitoke,1565.6013197171437,63
2024-03-27,Bujumbura,1414.8733532158187,51
2024-03-27,Gitega,1172.9366429733002,53
2024-03-27,Ngozi,738.7710370704334,45
2024-03-27,Kayanza,1254.2370744419463,43
2024-03-27,Bururi,1224.7336956854326,62
2024-03-27,Cibitoke,882.173260071624,56
2024-03-28,Bujumbura,1527.2666576879476,42
2024-03-28,Gitega,1155.605441921733,66
2024-03-28,Ngozi,1313.8773949345732,59
2024-03-28,Kayanza,1210.2638776234573,72
2024-03-28,Bururi,1004.4579648685726,48
2024-03-28,Cibitoke,1193.7989851018915,65
2024-03-29,Bujumbura,1031.3697802090437,56
2024-03-29,Gitega,1069.1062082345582,40
2024-03-29,Ngozi,1112.4398615563025,45
2024-03-29,Kayanza,876.026719160262,63
2024-03-29,Bururi,1471.6650312221936,50
2024-03-29,Cibitoke,1146.0857732967813,38
2024-03-30,Bujumbura,772.0121694505611,59
2024-03-30,Gitega,1229.1637483502664,49
2024-03-30,Ngozi,1255.4625681082794,57
2024-03-30,Kayanza,1071.028108205357,52
2024-03-30,Bururi,1002.5041935487482,57
2024-03-30,Cibitoke,1162.4714073630664,49
2024-03-31,Bujumbura,1135.842428978602,47
2024-03-31,Gitega,1283.2147944588496,48
2024-03-31,Ngozi,1251.0409197805357,55
2024-03-31,Kayanza,989.4691423052266,43
2024-03-31,Bururi,1123.3493377960322,43
2024-03-31,Cibitoke,1161.899833986628,39
2024-04-01,Bujumbura,871.3526775339,38
2024-04-01,Gitega,1128.1206451749442,53
2024-04-01,Ngozi,1233.0937421338808,37
2024-04-01,Kayanza,984.3788095247785,39
2024-04-01,Bururi,978.1809855840603,53
2024-04-01,Cibitoke,862.0935570882369,38
2024-04-02,Bujumbura,794.940368944282,43
2024-04-02,Gitega,1394.682384673773,55
2024-04-02,Ngozi,1322.3398040469124,44
2024-04-02,Kayanza,1026.5570890416209,54
2024-04-02,Bururi,1361.2696099407942,51
2024-04-02,Cibitoke,772.8328708337458,49
2024-04-03,Bujumbura,1186.627112745454,41
2024-04-03,Gitega,936.6847647804727,56
2024-04-03,Ngozi,1316.8908640768088,46
2024-04-03,Kayanza,1060.8223406361865,51
2024-04-03,Bururi,704.049586630004,47
2024-04-03,Cibitoke,1032.2263188416423,50
2024-04-04,Bujumbura,1312.305467790457,55
2024-04-04,Gitega,912.7650925592909,61
2024-04-04,Ngozi,997.6710808869019,51
2024-04-04,Kayanza,1121.73917622436,38
2024-04-04,Bururi,1076.7617893038187,50
2024-04-04,Cibitoke,991.840158917763,56
2024-04-05,Bujumbura,790.7265590665058,39
2024-04-05,Gitega,996.0110034506708,50
2024-04-05,Ngozi,806.3309685325578,66
2024-04-05,Kayanza,1253.9188006519823,51
2024-04-05,Bururi,1286.536760422336,41
2024-04-05,Cibitoke,923.626404211924,53
2024-04-06,Bujumbura,1345.4227482634035,52
2024-04-06,Gitega,1144.7178021444547,54
2024-04-06,Ngozi,990.502914983929,43
2024-04-06,Kayanza,1079.854466403061,60
2024-04-06,Bururi,1490.8382017363424,48
2024-04-06,Cibitoke,1087.257796298415,50
2024-04-07,Bujumbura,1157.9105945870003,45
2024-04-07,Gitega,1241.1489762942276,56
2024-04-07,Ngozi,1110.221779806799,55
2024-04-07,Kayanza,1321.5087339138174,51
2024-04-07,Bururi,1041.7114526078692,48
2024-04-07,Cibitoke,1170.5933936785368,58
2024-04-08,Bujumbura,1259.5907086650402,49
2024-04-08,Gitega,604.4789185971026,58
2024-04-08,Ngozi,1119.6284962115142,51
2024-04-08,Kayanza,1249.8790304019954,52
2024-04-08,Bururi,990.2744096663207,52
2024-04-08,Cibitoke,1168.3113731219778,65
2024-04-09,Bujumbura,1232.4268823679736,50
