timestamp,province,data_usage_gb
2024-01-11,Gitega,222.83618519237552
2024-01-11,Ngozi,191.40626708844076
2024-01-11,Kayanza,202.47413333218142
2024-01-11,Bururi,251.42879089742672
2024-01-11,Cibitoke,253.50019765207855
2024-01-12,Bujumbura,254.50158617811215
2024-01-12,Gitega,141.85361213619885
2024-01-12,Ngozi,246.32189773318373
2024-01-12,Kayanza,178.3500620761455
2024-01-12,Bururi,189.3999045936701
2024-01-12,Cibitoke,185.0216988370273
2024-01-13,Bujumbura,159.68327319599388
2024-01-13,Gitega,118.06328250837099
2024-01-13,Ngozi,217.45405073572158
2024-01-13,Kayanza,250.18470695160414
2024-01-13,Bururi,253.0301712891464
2024-01-13,Cibitoke,201.68020689510175
2024-01-14,Bujumbura,235.6691150897075
2024-01-14,Gitega,203.7783432603203
2024-01-14,Ngozi,288.6338894125541
2024-01-14,Kayanza,203.6294079924485
2024-01-14,Bururi,192.0884994366593
2024-01-14,Cibitoke,91.4137127888454
2024-01-15,Bujumbura,184.91555657575543
2024-01-15,Gitega,74.95207123223004
2024-01-15,Ngozi,143.82069674246833
2024-01-15,Kayanza,214.84650497776278
2024-01-15,Bururi,253.8280152727503
2024-01-15,Cibitoke,217.52642529633937
2024-01-16,Bujumbura,239.72362576110004
2024-01-16,Gitega,309.3667733709166
2024-01-16,Ngozi,186.41279071618052
2024-01-16,Kayanza,269.28147328569304
2024-01-16,Bururi,247.428040522649
2024-01-16,Cibitoke,239.5757119021367
2024-01-17,Bujumbura,151.86606219721926
2024-01-17,Gitega,99.83245497994172
2024-01-17,Ngozi,201.55125338423613
2024-01-17,Kayanza,219.05495741823933
2024-01-17,Bururi,164.0117369775391
2024-01-17,Cibitoke,204.15582245825016
2024-01-18,Bujumbura,251.40900980456655
2024-01-18,Gitega,255.6662813729655
2024-01-18,Ngozi,206.69892968924847
2024-01-18,Kayanza,184.9618411091938
2024-01-18,Bururi,270.2798346834923
2024-01-18,Cibitoke,152.86305915590376
2024-01-19,Bujumbura,182.3021759993946
2024-01-19,Gitega,143.80713272594932
2024-01-19,Ngozi,202.2755181234956
2024-01-19,Kayanza,151.82519836090398
2024-01-19,Bururi,151.7824547648114
2024-01-19,Cibitoke,247.18836354692098
2024-01-20,Bujumbura,169.63443325839515
2024-01-20,Gitega,227.51774419563301
2024-01-20,Ngozi,239.55617668094555
2024-01-20,Kayanza,217.77897977366035
2024-01-20,Bururi,249.65735835873411
2024-01-20,Cibitoke,218.9916804084399
2024-01-21,Bujumbura,234.88927849871135
2024-01-21,Gitega,268.4886461495721
2024-01-21,Ngozi,263.23406354009495
2024-01-21,Kayanza,208.90506481439138
2024-01-21,Bururi,191.51809318406748
2024-01-21,Cibitoke,284.7857028526107
2024-01-22,Bujumbura,228.43270874712454
2024-01-22,Gitega,148.36652964705152
2024-01-22,Ngozi,191.178421796075
2024-01-22,Kayanza,137.32095717167928
2024-01-22,Bururi,198.88548063150603
2024-01-22,Cibitoke,136.43381254556957
2024-01-23,Bujumbura,88.56312952167698
2024-01-23,Gitega,123.12187229220243
2024-01-23,Ngozi,225.12809816558863
2024-01-23,Kayanza,242.4235022125719
2024-01-23,Bururi,171.79401958316262
2024-01-23,Cibitoke,206.62611283616292
2024-01-24,Bujumbura,192.62712587802724
2024-01-24,Gitega,256.09842414521387
2024-01-24,Ngozi,196.61310463674556
2024-01-24,Kayanza,227.74724413332854
2024-01-24,Bururi,138.57944547403966
2024-01-24,Cibitoke,155.08084402182203
2024-01-25,Bujumbura,105.45805803636995
2024-01-25,Gitega,221.94376259261716
2024-01-25,Ngozi,210.60556055812893
2024-01-25,Kayanza,257.5329127858979
2024-01-25,Bururi,310.04886455673784
2024-01-25,Cibitoke,282.82004152714023
2024-01-26,Bujumbura,193.80737695113052
2024-01-26,Gitega,181.17194547528786
2024-01-26,Ngozi,248.13312131942354
2024-01-26,Kayanza,206.63530505369098
2024-01-26,Bururi,131.46566192999626
2024-01-26,Cibitoke,181.56465002060747
2024-01-27,Bujumbura,182.19244285744318
2024-01-27,Gitega,152.3989527585171
2024-01-27,Ngozi,176.2724615674153
2024-01-27,Kayanza,245.54595111214596
2024-01-27,Bururi,238.54916706943965
2024-01-27,Cibitoke,276.71304888342416
2024-01-28,Bujumbura,136.12377076128197
2024-01-28,Gitega,149.02139197022032
2024-01-28,Ngozi,192.68543495495405
2024-01-28,Kayanza,165.26115422492975
2024-01-28,Bururi,243.2259534077484
2024-01-28,Cibitoke,272.4956634278017
2024-01-29,Bujumbura,227.46213822681761
2024-01-29,Gitega,170.6053179163515
2024-01-29,Ngozi,194.4489727923383
2024-01-29,Kayanza,214.13487781808334
2024-01-29,Bururi,213.9088855237269
2024-01-29,Cibitoke,205.07285229165555
2024-01-30,Bujumbura,208.0587274596892
2024-01-30,Gitega,185.40893021662333
2024-01-30,Ngozi,213.76528784674903
2024-01-30,Kayanza,320.329714784564
2024-01-30,Bururi,201.84552784214367
2024-01-30,Cibitoke,196.63107046135315
2024-01-31,Bujumbura,202.48194057401943
2024-01-31,Gitega,219.9891780715763
2024-01-31,Ngozi,255.22404633863903
2024-01-31,Kayanza,216.75642684571017
2024-01-31,Bururi,144.79930147278674
2024-01-31,Cibitoke,255.1398675388066
2024-02-01,Bujumbura,295.36677257015907
2024-02-01,Gitega,223.22593846194337
2024-02-01,Ngozi,291.7575659639315
2024-02-01,Kayanza,174.8938243382857
2024-02-01,Bururi,202.35698144722176
2024-02-01,Cibitoke,216.56211162064824
2024-02-02,Bujumbura,191.49291010811427
2024-02-02,Gitega,249.9338909491387
2024-02-02,Ngozi,216.3630280428769
2024-02-02,Kayanza,197.974262609231
2024-02-02,Bururi,271.53651742411193
2024-02-02,Cibitoke,319.68104816465603
2024-02-03,Bujumbura,282.7483883671691
2024-02-03,Gitega,200.06309448903548
2024-02-03,Ngozi,202.8332850723657
2024-02-03,Kayanza,161.2046464968578
2024-02-03,Bururi,149.6300190811697
2024-02-03,Cibitoke,298.78294562776483
2024-02-04,Bujumbura,248.35880294248636
2024-02-04,Gitega,167.90763299526643
2024-02-04,Ngozi,176.40906412608484
2024-02-04,Kayanza,243.20630600837958
2024-02-04,Bururi,273.7926602479344
2024-02-04,Cibitoke,139.20948600916296
2024-02-05,Bujumbura,107.07690741626804
2024-02-05,Gitega,210.80597429699486
2024-02-05,Ngozi,143.93829354853588
2024-02-05,Kayanza,243.37111581067998
2024-02-05,Bururi,189.320713404661
2024-02-05,Cibitoke,134.91995086173335
2024-02-06,Bujumbura,154.12593843109798
2024-02-06,Gitega,207.18363920520972
2024-02-06,Ngozi,154.79949592889855
2024-02-06,Kayanza,137.9244990800106
2024-02-06,Bururi,201.9890712153532
2024-02-06,Cibitoke,108.49117837670745
2024-02-07,Bujumbura,243.9242210462733
2024-02-07,Gitega,252.7716786296657
2024-02-07,Ngozi,227.34848244307716
2024-02-07,Kayanza,250.52063706561353
2024-02-07,Bururi,274.31274319007264
2024-02-07,Cibitoke,203.60734102040877
2024-02-08,Bujumbura,139.13348753216147
2024-02-08,Gitega,223.5662776462891
2024-02-08,Ngozi,177.09045341355275
2024-02-08,Kayanza,297.90989340742243
2024-02-08,Bururi,283.48763191483624
2024-02-08,Cibitoke,262.3491666114725
2024-02-09,Bujumbura,172.75573938003348
2024-02-09,Gitega,252.7844849735929
2024-02-09,Ngozi,193.40028363134877
2024-02-09,Kayanza,186.7403652134305
2024-02-09,Bururi,216.69145620650875
2024-02-09,Cibitoke,291.77670368293366
2024-02-10,Bujumbura,227.8262714381856
2024-02-10,Gitega,301.7297615832729
2024-02-10,Ngozi,270.7528682992603
2024-02-10,Kayanza,192.79925642004625
2024-02-10,Bururi,201.20502488945863
2024-02-10,Cibitoke,168.82255241839542
2024-02-11,Bujumbura,249.33515709217002
2024-02-11,Gitega,167.15602039169013
2024-02-11,Ngozi,280.0327442793955
2024-02-11,Kayanza,180.51596924748677
2024-02-11,Bururi,168.98913410880292
2024-02-11,Cibitoke,127.59355579945431
2024-02-12,Bujumbura,218.191971328108
2024-02-12,Gitega,243.6680430143641
2024-02-12,Ngozi,158.32359831187227
2024-02-12,Kayanza,130.11832285140807
2024-02-12,Bururi,211.81668194144802
2024-02-12,Cibitoke,207.71366023139356
2024-02-13,Bujumbura,223.49902412056318
2024-02-13,Gitega,285.539946922994
2024-02-13,Ngozi,209.5052129192584
2024-02-13,Kayanza,272.09504081557185
2024-02-13,Bururi,330.09129792679755
2024-02-13,Cibitoke,256.67899677086655
2024-02-14,Bujumbura,288.6857897275
2024-02-14,Gitega,140.06580453827596
2024-02-14,Ngozi,220.35691349076248
2024-02-14,Kayanza,205.7360364088981
2024-02-14,Bururi,193.50455393426228
2024-02-14,Cibitoke,206.0998195036035
2024-02-15,Bujumbura,178.9233573430628
2024-02-15,Gitega,215.6842714588392
2024-02-15,Ngozi,113.16142480473911
2024-02-15,Kayanza,275.3507950483771
2024-02-15,Bururi,126.5999693494484
2024-02-15,Cibitoke,252.0437513919434
2024-02-16,Bujumbura,171.35862447863667
2024-02-16,Gitega,238.4783559011564
2024-02-16,Ngozi,253.27944932121306
2024-02-16,Kayanza,258.50626024162375
2024-02-16,Bururi,182.513582685802
2024-02-16,Cibitoke,292.10077342003524
2024-02-17,Bujumbura,227.1239066745616
2024-02-17,Gitega,103.33336771297648
2024-02-17,Ngozi,203.0698560307468
2024-02-17,Kayanza,248.97558216823126
2024-02-17,Bururi,197.13142676624307
2024-02-17,Cibitoke,139.37136990993642
2024-02-18,Bujumbura,215.02250532741027
2024-02-18,Gitega,160.50528900649854
2024-02-18,Ngozi,157.1275378466983
2024-02-18,Kayanza,277.3959154377229
2024-02-18,Bururi,213.62462139913606
2024-02-18,Cibitoke,320.4203634598028
2024-02-19,Bujumbura,144.4930444231221
2024-02-19,Gitega,268.9306493482317
2024-02-19,Ngozi,215.51934202213818
2024-02-19,Kayanza,221.04000698238627
2024-02-19,Bururi,315.7602971580701
2024-02-19,Cibitoke,287.4593193864844
2024-02-20,Bujumbura,197.19094053202974
2024-02-20,Gitega,218.25741959305964
2024-02-20,Ngozi,317.7887523794637
2024-02-20,Kayanza,205.03735782609397
2024-02-20,Bururi,115.12688955042876
2024-02-20,Cibitoke,190.6883892156253
2024-02-21,Bujumbura,204.66621458298061
2024-02-21,Gitega,280.3840846940114
2024-02-21,Ngozi,209.27874457749945
2024-02-21,Kayanza,327.4307656411185
2024-02-21,Bururi,208.1366417917552
2024-02-21,Cibitoke,281.5430783623366
2024-02-22,Bujumbura,229.65549373499684
2024-02-22,Gitega,278.70345799113915
2024-02-22,Ngozi,211.6009352059434
2024-02-22,Kayanza,308.90461859993695
2024-02-22,Bururi,158.42549148365148
2024-02-22,Cibitoke,302.8919008231539
2024-02-23,Bujumbura,181.644261487659
2024-02-23,Gitega,272.8648568766152
2024-02-23,Ngozi,284.4624471531811
2024-02-23,Kayanza,253.88907290153657
2024-02-23,Bururi,287.9466738149296
2024-02-23,Cibitoke,258.84640871249013
2024-02-24,Bujumbura,212.28202060718138
2024-02-24,Gitega,108.57618765296915
2024-02-24,Ngozi,205.16583904037716
2024-02-24,Kayanza,266.9743271237183
2024-02-24,Bururi,201.52342375383876
2024-02-24,Cibitoke,248.22746304014842
2024-02-25,Bujumbura,131.23763547268487
2024-02-25,Gitega,230.9356210556799
2024-02-25,Ngozi,203.1038393584355
2024-02-25,Kayanza,205.28231213649028
2024-02-25,Bururi,151.59105554966294
2024-02-25,Cibitoke,200.75721147241123
2024-02-26,Bujumbura,243.20134621441434
2024-02-26,Gitega,169.89883833065895
2024-02-26,Ngozi,178.47525023025284
2024-02-26,Kayanza,360.2769381132316
2024-02-26,Bururi,247.4188318548301
2024-02-26,Cibitoke,217.93249532665885
2024-02-27,Bujumbura,238.10119457518635
2024-02-27,Gitega,167.4751421474349
2024-02-27,Ngozi,348.62570410783906
2024-02-27,Kayanza,248.01082483404727
2024-02-27,Bururi,330.3224249962931
2024-02-27,Cibitoke,167.08224241022455
2024-02-28,Bujumbura,215.12427753041698
2024-02-28,Gitega,224.4709109292547
2024-02-28,Ngozi,224.00825994262658
2024-02-28,Kayanza,286.04116832894914
2024-02-28,Bururi,176.79303936188833
2024-02-28,Cibitoke,221.06239656853327
2024-02-29,Bujumbura,222.2572136883143
2024-02-29,Gitega,235.19050958393746
2024-02-29,Ngozi,291.7052970486971
2024-02-29,Kayanza,182.17558405541473
2024-02-29,Bururi,144.22234482130142
2024-02-29,Cibitoke,178.82545056159856
2024-03-01,Bujumbura,264.8242216244571
2024-03-01,Gitega,177.05474464744202
2024-03-01,Ngozi,239.2564055383339
2024-03-01,Kayanza,304.88674991312075
2024-03-01,Bururi,234.693882617658
2024-03-01,Cibitoke,164.14457075940592
2024-03-02,Bujumbura,362.83859657888263
2024-03-02,Gitega,228.714500614636
2024-03-02,Ngozi,169.0843511222714
2024-03-02,Kayanza,246.61744719319884
2024-03-02,Bururi,219.5862290676268
2024-03-02,Cibitoke,255.49700126704315
2024-03-03,Bujumbura,173.386269229466
2024-03-03,Gitega,270.05074073817934
2024-03-03,Ngozi,299.3725862129699
2024-03-03,Kayanza,232.3219633475227
2024-03-03,Bururi,249.10564265421132
2024-03-03,Cibitoke,260.4954577226341
2024-03-04,Bujumbura,262.3409641430453
2024-03-04,Gitega,247.07432782300378
2024-03-04,Ngozi,344.3464161245063
2024-03-04,Kayanza,217.62540972736122
2024-03-04,Bururi,175.9219164427795
2024-03-04,Cibitoke,226.6458604203325
2024-03-05,Bujumbura,191.3683468075865
2024-03-05,Gitega,215.86131764382463
2024-03-05,Ngozi,266.4886157505065
2024-03-05,Kayanza,252.38966454797597
2024-03-05,Bururi,213.4554798865435
2024-03-05,Cibitoke,256.45724589449065
2024-03-06,Bujumbura,179.67938975928965
2024-03-06,Gitega,220.31486679254252
2024-03-06,Ngozi,172.2917469046406
2024-03-06,Kayanza,253.17395967349196
2024-03-06,Bururi,216.77718668429222
2024-03-06,Cibitoke,230.41654494065884
2024-03-07,Bujumbura,193.83286222572457
2024-03-07,Gitega,178.67761208596278
2024-03-07,Ngozi,242.5880969353109
2024-03-07,Kayanza,260.26318055593805
2024-03-07,Bururi,213.26776756351438
2024-03-07,Cibitoke,309.67591008798496
2024-03-08,Bujumbura,242.07687282582748
2024-03-08,Gitega,142.86024405347166
2024-03-08,Ngozi,264.4341598885388
2024-03-08,Kayanza,342.6514743130318
2024-03-08,Bururi,232.73811015874307
2024-03-08,Cibitoke,218.18849880291782
2024-03-09,Bujumbura,285.0880854811293
2024-03-09,Gitega,301.52315393681596
2024-03-09,Ngozi,313.5216213064548
2024-03-09,Kayanza,237.2025402865362
2024-03-09,Bururi,343.50245281136574
2024-03-09,Cibitoke,245.7485033448409
2024-03-10,Bujumbura,167.05453066034502
2024-03-10,Gitega,315.4964123477428
2024-03-10,Ngozi,255.16801358481513
2024-03-10,Kayanza,189.13179389090703
2024-03-10,Bururi,159.87027672619112
2024-03-10,Cibitoke,220.9116720462846
2024-03-11,Bujumbura,290.15690416955357
2024-03-11,Gitega,302.2067314762737
2024-03-11,Ngozi,166.37832173104013
2024-03-11,Kayanza,228.65305945629783
2024-03-11,Bururi,268.2011467246098
2024-03-11,Cibitoke,147.333329440908
2024-03-12,Bujumbura,313.3847462315303
2024-03-12,Gitega,243.1530773523565
2024-03-12,Ngozi,240.85260582234903
2024-03-12,Kayanza,167.45826486069421
2024-03-12,Bururi,286.52261597852396
2024-03-12,Cibitoke,186.16510219929228
2024-03-13,Bujumbura,115.53516867831989
2024-03-13,Gitega,209.962038879935
2024-03-13,Ngozi,287.85008680162844
2024-03-13,Kayanza,302.7169865649768
2024-03-13,Bururi,156.05024490984277
2024-03-13,Cibitoke,279.03351199226904
2024-03-14,Bujumbura,109.46901685745487
2024-03-14,Gitega,208.5538789794262
2024-03-14,Ngozi,292.631826353385
2024-03-14,Kayanza,286.5118841291817
2024-03-14,Bururi,260.83905976235076
2024-03-14,Cibitoke,232.16440147988754
2024-03-15,Bujumbura,177.23376824868973
2024-03-15,Gitega,291.81270147302456
2024-03-15,Ngozi,241.09466152227915
2024-03-15,Kayanza,233.62404217625888
2024-03-15,Bururi,304.5533198298579
2024-03-15,Cibitoke,234.2597394543667
2024-03-16,Bujumbura,255.40953796461375
2024-03-16,Gitega,157.2042969554566
2024-03-16,Ngozi,209.63345528666568
2024-03-16,Kayanza,245.27129800272013
2024-03-16,Bururi,203.6047812715538
2024-03-16,Cibitoke,225.90491595575665
2024-03-17,Bujumbura,79.64223948790459
2024-03-17,Gitega,173.66758113192245
2024-03-17,Ngozi,217.3935357090453
2024-03-17,Kayanza,214.87903841357632
2024-03-17,Bururi,222.251380869105
2024-03-17,Cibitoke,201.25635105816562
2024-03-18,Bujumbura,219.39215330835464
2024-03-18,Gitega,230.85894121401319
2024-03-18,Ngozi,226.9690460235822
2024-03-18,Kayanza,271.78378763467424
2024-03-18,Bururi,207.9561758023268
2024-03-18,Cibitoke,227.1343682938081
2024-03-19,Bujumbura,252.49160965384954
2024-03-19,Gitega,246.52013622074674
2024-03-19,Ngozi,191.7767058724815
2024-03-19,Kayanza,357.09173355280154
2024-03-19,Bururi,226.0843768162118
2024-03-19,Cibitoke,226.557668372735
2024-03-20,Bujumbura,289.3156262111544
2024-03-20,Gitega,188.74896915333773
2024-03-20,Ngozi,208.88988660280032
2024-03-20,Kayanza,232.23808483633408
2024-03-20,Bururi,328.5392806356017
2024-03-20,Cibitoke,221.3493998359617
2024-03-21,Bujumbura,267.9413145909848
2024-03-21,Gitega,194.1009812639779
2024-03-21,Ngozi,222.39577547732517
2024-03-21,Kayanza,193.4495157969947
2024-03-21,Bururi,195.46299891281504
2024-03-21,Cibitoke,267.13191184327815
2024-03-22,Bujumbura,274.9385083740532
2024-03-22,Gitega,254.12109630012435
2024-03-22,Ngozi,179.89196725544332
2024-03-22,Kayanza,266.13274173873214
2024-03-22,Bururi,137.95202743180286
2024-03-22,Cibitoke,219.27638135349363
2024-03-23,Bujumbura,307.7300601684221
2024-03-23,Gitega,226.35962894496004
2024-03-23,Ngozi,188.11290191043707
2024-03-23,Kayanza,214.0898597152925
2024-03-23,Bururi,290.99119139818305
2024-03-23,Cibitoke,207.94037241868136
2024-03-24,Bujumbura,325.23794249765604
2024-03-24,Gitega,219.90033277891303
2024-03-24,Ngozi,250.6113324091686
2024-03-24,Kayanza,193.34851414756082
2024-03-24,Bururi,188.65163972186377
2024-03-24,Cibitoke,266.580036235658
2024-03-25,Bujumbura,191.68448672159693
2024-03-25,Gitega,219.74588072808675
2024-03-25,Ngozi,242.9426794804308
2024-03-25,Kayanza,246.97169874719714
2024-03-25,Bururi,260.52808845207335
2024-03-25,Cibitoke,212.36834551244905
2024-03-26,Bujumbura,311.99211458120874
2024-03-26,Gitega,266.15834169466655
2024-03-26,Ngozi,242.13617728481233
2024-03-26,Kayanza,253.9904348080511
2024-03-26,Bururi,229.00855958983152
2024-03-26,Cibitoke,210.01615918687673
2024-03-27,Bujumbura,149.27117512864038
2024-03-27,Gitega,304.62131035610764
2024-03-27,Ngozi,286.81054253991766
2024-03-27,Kayanza,102.35245823778646
2024-03-27,Bururi,201.8788796423905
2024-03-27,Cibitoke,333.41866856915266
2024-03-28,Bujumbura,204.55163670192462
2024-03-28,Gitega,191.0556433433951
2024-03-28,Ngozi,239.05693719635983
2024-03-28,Kayanza,270.77387556630237
2024-03-28,Bururi,205.8423139802547
2024-03-28,Cibitoke,166.6799336303014
2024-03-29,Bujumbura,240.10690468419733
2024-03-29,Gitega,212.29427075852993
2024-03-29,Ngozi,239.47144743040758
2024-03-29,Kayanza,171.54988989264348
2024-03-29,Bururi,282.1188290896958
2024-03-29,Cibitoke,153.5377699843824
2024-03-30,Bujumbura,425.07866899775615
2024-03-30,Gitega,221.03134212606153
2024-03-30,Ngozi,278.1552284760391
2024-03-30,Kayanza,259.34763228608415
2024-03-30,Bururi,341.14161474481006
2024-03-30,Cibitoke,240.60819176851777
2024-03-31,Bujumbura,336.33962814973694
2024-03-31,Gitega,179.6856161975166
2024-03-31,Ngozi,267.5161418261576
2024-03-31,Kayanza,275.59012996445625
2024-03-31,Bururi,288.55697651237017
2024-03-31,Cibitoke,157.3945832872111
2024-04-01,Bujumbura,172.6961848094221
2024-04-01,Gitega,249.7292482595969
2024-04-01,Ngozi,179.43448645011821
2024-04-01,Kayanza,332.79456786589606
2024-04-01,Bururi,208.10833657301723
2024-04-01,Cibitoke,271.18789876967355
2024-04-02,Bujumbura,255.5621273939568
2024-04-02,Gitega,192.56923006820722
2024-04-02,Ngozi,218.41061454854207
2024-04-02,Kayanza,274.8697931852187
2024-04-02,Bururi,172.99568765542975
2024-04-02,Cibitoke,224.78184705307368
2024-04-03,Bujumbura,220.16336882310281
2024-04-03,Gitega,314.43490071759635
2024-04-03,Ngozi,249.67757675622016
2024-04-03,Kayanza,251.82743862682327
2024-04-03,Bururi,151.55348721386648
2024-04-03,Cibitoke,286.35897469408025
2024-04-04,Bujumbura,245.09896820800196
2024-04-04,Gitega,207.40039204156685
2024-04-04,Ngozi,246.17835402811147
2024-04-04,Kayanza,260.4126731195407
2024-04-04,Bururi,207.39776317300414
2024-04-04,Cibitoke,169.34815021097197
2024-04-05,Bujumbura,236.17167386865475
2024-04-05,Gitega,290.01905858779577
2024-04-05,Ngozi,238.8387268595632
2024-04-05,Kayanza,261.27020413644476
2024-04-05,Bururi,268.86589785814607
2024-04-05,Cibitoke,258.8632468933276
2024-04-06,Bujumbura,199.87455661982747
2024-04-06,Gitega,189.5172680122397
2024-04-06,Ngozi,261.6304097733604
2024-04-06,Kayanza,231.7175237712854
2024-04-06,Bururi,168.63589909629084
2024-04-06,Cibitoke,280.7034688092898
2024-04-07,Bujumbura,211.6200126380915
2024-04-07,Gitega,295.5824558715509
2024-04-07,Ngozi,219.57468059311591
2024-04-07,Kayanza,240.62997812710913
2024-04-07,Bururi,224.40631000937756
2024-04-07,Cibitoke,199.11836611254733
2024-04-08,Bujumbura,353.8480617387755
2024-04-08,Gitega,153.6153836726987
2024-04-08,Ngozi,242.52438380928132
2024-04-08,Kayanza,253.331336512745
2024-04-08,Bururi,210.03880435721453
2024-04-08,Cibitoke,315.9143872260731
2024-04-09,Bujumbura,217.32732585152078
2024-04-09,Gitega,267.88387815505075
2024-04-09,Ngozi,286.9613094545645
2024-04-09,Kayanza,166.7381861429943
2024-04-09,Bururi,199.53860347593368
2024-04-09,Cibitoke,273.7339005307952
2024-04-10,Bujumbura,252.00901600457905
2024-04-10,Gitega,264.2163428808288
2024-04-10,Ngozi,230.67775974864975
2024-04-10,Kayanza,144.92433439551112
2024-04-10,Bururi,195.2890929036988
2024-04-10,Cibitoke,197.817951642192
2024-04-11,Bujumbura,279.8106013981865
2024-04-11,Gitega,230.4484416960837
2024-04-11,Ngozi,278.5964387656978
2024-04-11,Kayanza,259.93598144952466
2024-04-11,Bururi,333.13356405375356
2024-04-11,Cibitoke,238.0367207888852
2024-04-12,Bujumbura,315.2794805650921
2024-04-12,Gitega,209.70567815433813
2024-04-12,Ngozi,275.08135794281856
2024-04-12,Kayanza,266.5813288234524
2024-04-12,Bururi,166.84941754152214
2024-04-12,Cibitoke,222.0517388416608
2024-04-13,Bujumbura,241.63295531516576
2024-04-13,Gitega,230.06294847063492
2024-04-13,Ngozi,147.1940963982579
2024-04-13,Kayanza,406.24149215982015
2024-04-13,Bururi,185.40702983629092
2024-04-13,Cibitoke,271.96433486705797
2024-04-14,Bujumbura,261.3575354734668
2024-04-14,Gitega,240.02037207711928
2024-04-14,Ngozi,224.4502159494459
2024-04-14,Kayanza,243.05109322644185
2024-04-14,Bururi,284.716065236834
2024-04-14,Cibitoke,176.34413978250538
2024-04-15,Bujumbura,169.17183891722465
2024-04-15,Gitega,269.6972504830302
2024-04-15,Ngozi,254.38130563082782
2024-04-15,Kayanza,253.27838043629623
2024-04-15,Bururi,249.49297107427267
2024-04-15,Cibitoke,208.35029748049595
2024-04-16,Bujumbura,281.05391374273046
2024-04-16,Gitega,82.39054947408187
2024-04-16,Ngozi,222.05216549390994
2024-04-16,Kayanza,196.3762516742732
2024-04-16,Bururi,298.1590625397495
2024-04-16,Cibitoke,172.4465629874859
2024-04-17,Bujumbura,191.4668545656124
2024-04-17,Gitega,251.882910098817
2024-04-17,Ngozi,243.57546444450853
2024-04-17,Kayanza,177.9325766593059
2024-04-17,Bururi,251.2000296807976
2024-04-17,Cibitoke,230.84760403325893
2024-04-18,Bujumbura,224.9297973856259
2024-04-18,Gitega,245.47169125581127
2024-04-18,Ngozi,269.4478404308599
2024-04-18,Kayanza,162.41510830240378
2024-04-18,Bururi,169.14717685525727
2024-04-18,Cibitoke,221.733825035644
2024-04-19,Bujumbura,308.865116129442
2024-04-19,Gitega,270.10075412124104
2024-04-19,Ngozi,187.79208885637166
2024-04-19,Kayanza,221.36203427042213
2024-04-19,Bururi,246.98167351378544
2024-04-19,Cibitoke,233.63414442538024
2024-04-20,Bujumbura,176.79011947885078
2024-04-20,Gitega,203.90106076077785
2024-04-20,Ngozi,261.5659889482823
2024-04-20,Kayanza,229.7364020192316
2024-04-20,Bururi,192.676389502667
2024-04-20,Cibitoke,262.35175127656487
