timestamp,province,district,transaction_volume,transaction_count
2020-01-01 17:10:00,Cankuzo,Cankuzo_District_1,844.3036218872717,68
2020-01-01 07:30:00,Bururi,Bururi_District_2,1568.0357008650826,87
2020-01-01 00:05:00,Cankuzo,Cankuzo_District_3,647.8272683447628,53
2020-01-01 23:37:00,Bujumbura_Rural,Bujumbura_Rural_District_1,933.9338431305241,55
2020-01-01 03:09:00,Makamba,Makamba_District_3,758.5529284844757,73
2020-01-01 22:49:00,Kayanza,Kayanza_District_1,1174.341920393108,85
2020-01-01 14:20:00,Ngozi,Ngozi_District_1,1022.0658028849197,76
2020-01-01 19:09:00,Kirundo,Kirundo_District_2,456.5557901796457,50
2020-01-01 17:53:00,Kayanza,Kayanza_District_5,789.0402893130965,52
2020-01-01 21:50:00,Bujumbura,Bujumbura_District_5,1257.4781950357994,89
2020-01-01 17:45:00,Bujumbura,Bujumbura_District_3,1149.6733547835736,82
2020-01-01 07:48:00,Cankuzo,Cankuzo_District_2,871.4923434090681,60
2020-01-01 17:39:00,Cibitoke,Cibitoke_District_4,741.8813345646614,55
2020-01-01 09:16:00,Rumonge,Rumonge_District_4,967.6729886446046,74
2020-01-01 07:20:00,Kayanza,Kayanza_District_3,975.6343648228857,70
2020-01-01 15:29:00,Gitega,Gitega_District_3,857.2223642000714,68
2020-01-01 04:45:00,Muramvya,Muramvya_District_1,1474.0799811329239,94
2020-01-01 06:06:00,Makamba,Makamba_District_3,857.871729316433,58
2020-01-01 14:56:00,Cibitoke,Cibitoke_District_3,1121.6594422625487,61
2020-01-01 00:40:00,Bubanza,Bubanza_District_1,979.8844539959838,67
2020-01-01 08:24:00,Bururi,Bururi_District_4,1149.4179805867288,64
2020-01-01 00:40:00,Bururi,Bururi_District_3,691.7059322438685,62
2020-01-01 19:01:00,Rumonge,Rumonge_District_1,1045.4169584870551,64
2020-01-01 15:23:00,Kirundo,Kirundo_District_3,1294.037214700499,83
2020-01-01 04:50:00,Mwaro,Mwaro_District_3,971.6957214680464,59
2020-01-01 03:25:00,Rutana,Rutana_District_4,1034.8950239139879,71
2020-01-01 18:25:00,Ngozi,Ngozi_District_1,1624.9220967246779,80
2020-01-01 18:30:00,Ruyigi,Ruyigi_District_2,417.6319016954034,39
2020-01-01 22:20:00,Bururi,Bururi_District_4,903.6818274334096,67
2020-01-01 12:15:00,Rutana,Rutana_District_3,815.7517542479874,65
2020-01-01 03:53:00,Ngozi,Ngozi_District_2,815.4037603628432,62
2020-01-01 00:31:00,Makamba,Makamba_District_1,967.4175044671682,57
2020-01-01 23:51:00,Ngozi,Ngozi_District_4,1028.38659379254,66
2020-01-01 23:04:00,Ruyigi,Ruyigi_District_3,384.77781141411356,52
2020-01-01 02:34:00,Bubanza,Bubanza_District_2,1243.782585174609,85
2020-01-01 15:29:00,Kayanza,Kayanza_District_1,890.060341895244,67
2020-01-01 12:16:00,Mwaro,Mwaro_District_4,896.9619372497145,55
2020-01-01 10:22:00,Kirundo,Kirundo_District_1,1178.738370842939,79
2020-01-01 10:40:00,Rutana,Rutana_District_2,588.608954221958,56
2020-01-01 19:59:00,Muramvya,Muramvya_District_2,1412.9889390523194,82
2020-01-01 17:48:00,Kirundo,Kirundo_District_1,718.994993542439,57
2020-01-01 19:27:00,Karusi,Karusi_District_3,893.3713409760202,56
2020-01-01 02:09:00,Bubanza,Bubanza_District_1,837.2921105955628,63
2020-01-01 02:42:00,Bujumbura,Bujumbura_District_4,957.3108591418678,70
2020-01-01 02:53:00,Kirundo,Kirundo_District_3,1016.9541603068767,79
2020-01-01 06:58:00,Bujumbura_Rural,Bujumbura_Rural_District_1,1195.7804275975825,78
2020-01-01 05:10:00,Mwaro,Mwaro_District_4,936.2630986620276,62
2020-01-01 13:11:00,Bujumbura,Bujumbura_District_1,1012.3602829443003,67
2020-01-01 03:20:00,Gitega,Gitega_District_1,808.3935594474788,57
2020-01-01 21:46:00,Cankuzo,Cankuzo_District_4,964.7611447037328,61
2020-01-01 12:52:00,Bubanza,Bubanza_District_1,1470.0417934202326,92
2020-01-01 15:00:00,Muramvya,Muramvya_District_2,659.5141049256396,55
2020-01-01 18:28:00,Muramvya,Muramvya_District_3,805.6274417161384,61
2020-01-01 08:43:00,Bubanza,Bubanza_District_3,1385.291297423969,93
2020-01-01 09:51:00,Bujumbura,Bujumbura_District_3,843.4802543408973,62
2020-01-01 14:37:00,Ngozi,Ngozi_District_3,1126.0261519134178,79
2020-01-01 13:28:00,Cibitoke,Cibitoke_District_2,1323.4370993502453,84
2020-01-01 17:08:00,Cibitoke,Cibitoke_District_3,1054.80811561667,66
2020-01-01 09:59:00,Kayanza,Kayanza_District_5,1240.1819294435013,84
2020-01-01 22:49:00,Ngozi,Ngozi_District_1,1047.4868316467077,86
2020-01-01 07:30:00,Bujumbura_Rural,Bujumbura_Rural_District_1,976.9545005722466,61
2020-01-01 00:24:00,Bubanza,Bubanza_District_2,1326.5253689066121,80
2020-01-01 05:16:00,Karusi,Karusi_District_1,917.1283069529645,64
2020-01-01 15:55:00,Bujumbura_Rural,Bujumbura_Rural_District_4,1087.1467025864858,76
2020-01-01 02:47:00,Bururi,Bururi_District_1,984.1262823765446,65
2020-01-01 07:34:00,Ngozi,Ngozi_District_3,1097.8376018083998,79
2020-01-01 06:36:00,Bururi,Bururi_District_3,878.5650711619994,64
2020-01-01 22:48:00,Muyinga,Muyinga_District_3,623.051721449211,54
2020-01-01 22:12:00,Rumonge,Rumonge_District_3,964.0980661683517,70
2020-01-01 14:17:00,Makamba,Makamba_District_3,1089.2728876668612,64
2020-01-01 13:29:00,Ruyigi,Ruyigi_District_1,820.3690558586534,53
2020-01-01 00:37:00,Rumonge,Rumonge_District_4,1062.030495211882,70
2020-01-01 00:23:00,Bujumbura,Bujumbura_District_3,739.6052925874973,57
2020-01-01 01:53:00,Muramvya,Muramvya_District_1,941.4688768225786,58
2020-01-01 07:25:00,Bujumbura_Rural,Bujumbura_Rural_District_3,1011.180151516857,71
2020-01-01 06:45:00,Gitega,Gitega_District_2,932.9254535628346,59
2020-01-01 09:10:00,Bujumbura_Rural,Bujumbura_Rural_District_2,803.169004341489,60
2020-01-01 04:34:00,Mwaro,Mwaro_District_3,1020.8955076548997,75
2020-01-01 23:56:00,Mwaro,Mwaro_District_4,1424.5751080509644,86
2020-01-01 17:02:00,Bujumbura,Bujumbura_District_1,1032.550674421005,80
2020-01-01 13:07:00,Gitega,Gitega_District_1,1024.0822788328924,67
2020-01-01 14:34:00,Muramvya,Muramvya_District_2,790.5663832295254,49
2020-01-01 13:39:00,Ruyigi,Ruyigi_District_1,1282.5316024388308,69
2020-01-01 01:41:00,Muramvya,Muramvya_District_4,695.3862840940719,58
2020-01-01 06:52:00,Mwaro,Mwaro_District_1,1010.9831804693491,76
2020-01-01 10:20:00,Bururi,Bururi_District_4,1153.3780557237117,79
2020-01-01 09:53:00,Bujumbura_Rural,Bujumbura_Rural_District_3,748.6270405919506,56
2020-01-01 12:40:00,Mwaro,Mwaro_District_3,1002.6793545553294,75
2020-01-01 03:23:00,Bubanza,Bubanza_District_3,1139.6061006016032,72
2020-01-01 05:40:00,Ngozi,Ngozi_District_1,1053.6207450790523,66
2020-01-01 10:08:00,Rutana,Rutana_District_5,903.820756776536,65
2020-01-01 06:09:00,Ngozi,Ngozi_District_2,1368.8742631992466,79
2020-01-01 14:50:00,Makamba,Makamba_District_3,1153.0321832795712,76
2020-01-01 17:36:00,Cibitoke,Cibitoke_District_4,718.8618409503757,68
2020-01-01 00:14:00,Bujumbura,Bujumbura_District_5,1044.6059504151692,71
2020-01-01 14:38:00,Rumonge,Rumonge_District_1,1258.526153945322,73
2020-01-01 23:57:00,Cibitoke,Cibitoke_District_1,618.2487713093466,52
2020-01-01 13:29:00,Cankuzo,Cankuzo_District_4,614.4712614587454,50
2020-01-01 14:38:00,Muyinga,Muyinga_District_2,815.325530538686,53
2020-01-01 15:32:00,Rumonge,Rumonge_District_3,604.4847533355539,53
2020-01-01 13:30:00,Rumonge,Rumonge_District_3,815.8176577491281,69
2020-01-01 08:13:00,Bujumbura,Bujumbura_District_4,1197.0036757494136,67
2020-01-01 18:16:00,Karusi,Karusi_District_1,568.3110863296354,52
2020-01-01 20:11:00,Cankuzo,Cankuzo_District_2,1371.2694316255624,85
2020-01-01 11:09:00,Mwaro,Mwaro_District_1,1085.7288625389654,75
2020-01-01 18:14:00,Cibitoke,Cibitoke_District_2,1018.7040656872801,69
2020-01-01 04:55:00,Kayanza,Kayanza_District_3,1219.299149232763,78
2020-01-01 16:54:00,Bubanza,Bubanza_District_3,1237.5538354077544,64
2020-01-01 19:40:00,Ngozi,Ngozi_District_4,1066.5518117983208,68
2020-01-01 12:47:00,Rutana,Rutana_District_1,735.3632977411893,49
2020-01-01 15:18:00,Makamba,Makamba_District_2,1357.97196242712,92
2020-01-01 08:03:00,Muramvya,Muramvya_District_3,422.5792827407236,47
2020-01-01 21:59:00,Makamba,Makamba_District_1,1072.356356373068,66
2020-01-01 21:35:00,Ruyigi,Ruyigi_District_1,1112.1933933039898,68
2020-01-01 00:25:00,Cankuzo,Cankuzo_District_5,1006.5680160254146,69
2020-01-01 06:56:00,Ngozi,Ngozi_District_2,1137.7329963306465,63
2020-01-01 06:39:00,Bujumbura_Rural,Bujumbura_Rural_District_4,1481.8610676882747,87
2020-01-01 05:53:00,Rumonge,Rumonge_District_4,1362.3572045439946,86
2020-01-01 21:17:00,Rutana,Rutana_District_5,975.1582670767393,70
2020-01-01 01:10:00,Bujumbura,Bujumbura_District_3,682.1571689976031,64
2020-01-01 18:41:00,Bururi,Bururi_District_1,1285.0265087573594,87
2020-01-01 00:54:00,Bujumbura,Bujumbura_District_5,1407.118897369804,87
2020-01-01 11:28:00,Karusi,Karusi_District_3,940.9749858762843,61
2020-01-01 16:20:00,Bujumbura_Rural,Bujumbura_Rural_District_4,1451.4828402636263,83
2020-01-01 17:36:00,Bujumbura,Bujumbura_District_5,825.7574243182561,68
2020-01-01 17:55:00,Kayanza,Kayanza_District_4,762.0318046108451,62
2020-01-01 15:58:00,Kirundo,Kirundo_District_3,868.6228845555985,63
2020-01-01 19:08:00,Kayanza,Kayanza_District_1,1169.6504917207967,73
2020-01-01 16:17:00,Ngozi,Ngozi_District_2,1387.7674687161975,83
2020-01-01 12:21:00,Muyinga,Muyinga_District_2,812.5786149216835,58
2020-01-01 12:42:00,Cibitoke,Cibitoke_District_1,1275.0471565975176,74
2020-01-01 03:11:00,Rumonge,Rumonge_District_5,1056.5160297648188,75
2020-01-01 08:17:00,Gitega,Gitega_District_3,977.3317957808372,68
2020-01-01 19:32:00,Cankuzo,Cankuzo_District_1,1075.9853683510491,65
2020-01-01 18:51:00,Karusi,Karusi_District_1,958.8533475850195,52
2020-01-01 09:01:00,Bubanza,Bubanza_District_3,1089.0769447769524,62
2020-01-01 12:23:00,Karusi,Karusi_District_1,706.1970174497906,57
2020-01-01 23:18:00,Bururi,Bururi_District_1,836.3177072009796,62
2020-01-01 01:17:00,Bubanza,Bubanza_District_1,805.3373811230236,60
2020-01-01 12:57:00,Bujumbura_Rural,Bujumbura_Rural_District_4,979.2003938086972,67
2020-01-01 03:05:00,Gitega,Gitega_District_2,886.4701510193739,63
2020-01-01 22:06:00,Rumonge,Rumonge_District_3,390.6341082108563,44
2020-01-01 13:38:00,Cankuzo,Cankuzo_District_5,992.3393685859841,70
2020-01-01 05:39:00,Cankuzo,Cankuzo_District_2,1092.9808388304355,59
2020-01-01 21:17:00,Muyinga,Muyinga_District_1,720.3141726388988,64
2020-01-01 21:34:00,Cankuzo,Cankuzo_District_3,899.5347474410449,71
2020-01-01 04:41:00,Ruyigi,Ruyigi_District_1,783.210312312256,65
2020-01-01 07:35:00,Muramvya,Muramvya_District_4,1178.4120554462281,74
2020-01-01 12:33:00,Rumonge,Rumonge_District_1,843.8276286933512,60
2020-01-01 05:12:00,Rumonge,Rumonge_District_1,1118.159275676188,66
2020-01-01 18:14:00,Mwaro,Mwaro_District_1,986.4023476818555,59
2020-01-01 18:16:00,Muramvya,Muramvya_District_1,643.698855502403,53
2020-01-01 01:31:00,Cankuzo,Cankuzo_District_4,796.5552944343873,64
2020-01-01 11:51:00,Rumonge,Rumonge_District_5,931.4352551940069,77
2020-01-01 01:18:00,Ruyigi,Ruyigi_District_1,1330.827341744229,86
2020-01-01 19:29:00,Cibitoke,Cibitoke_District_4,1027.2438074993356,61
2020-01-01 00:58:00,Mwaro,Mwaro_District_1,1101.9340118734458,77
2020-01-01 16:10:00,Bururi,Bururi_District_2,1257.7327458669674,76
2020-01-01 23:11:00,Cankuzo,Cankuzo_District_2,1157.5694628182198,82
2020-01-01 12:21:00,Mwaro,Mwaro_District_4,550.5827879075865,56
2020-01-01 10:31:00,Cankuzo,Cankuzo_District_1,540.6469340938528,46
2020-01-01 05:23:00,Kayanza,Kayanza_District_1,911.1954996309678,63
2020-01-01 03:51:00,Muyinga,Muyinga_District_3,957.0869226749463,73
2020-01-01 12:06:00,Muyinga,Muyinga_District_2,744.2436944110705,70
2020-01-01 12:41:00,Karusi,Karusi_District_1,1577.709309021889,87
2020-01-01 20:00:00,Bujumbura_Rural,Bujumbura_Rural_District_1,947.3475404610982,70
2020-01-01 02:11:00,Makamba,Makamba_District_3,1084.3809338130552,68
2020-01-01 13:30:00,Gitega,Gitega_District_1,1246.4035749772515,73
2020-01-01 15:49:00,Kayanza,Kayanza_District_5,1022.3027739714794,74
2020-01-01 14:17:00,Karusi,Karusi_District_2,1065.0668685973992,70
2020-01-01 00:03:00,Mwaro,Mwaro_District_2,1265.6889442242789,86
2020-01-01 07:46:00,Ngozi,Ngozi_District_3,916.1702844261556,66
2020-01-01 06:22:00,Gitega,Gitega_District_3,990.1514198559073,78
2020-01-01 20:06:00,Muyinga,Muyinga_District_3,1102.8947711850396,75
2020-01-01 21:02:00,Bururi,Bururi_District_3,745.3748680105482,71
2020-01-01 18:55:00,Karusi,Karusi_District_3,943.0455030545322,65
2020-01-01 01:41:00,Cibitoke,Cibitoke_District_1,1171.5938895646277,71
2020-01-01 00:36:00,Kirundo,Kirundo_District_4,1131.5413065394368,72
2020-01-01 01:15:00,Ngozi,Ngozi_District_2,869.2546750989053,62
2020-01-01 10:26:00,Kayanza,Kayanza_District_2,1195.3213902887283,73
2020-01-01 10:09:00,Ruyigi,Ruyigi_District_1,988.2181711965638,90
2020-01-01 22:30:00,Bujumbura,Bujumbura_District_1,1241.9750756529525,79
2020-01-01 22:31:00,Ruyigi,Ruyigi_District_3,1485.7157087333517,90
2020-01-01 02:45:00,Makamba,Makamba_District_2,992.2744330165315,68
2020-01-01 07:36:00,Ngozi,Ngozi_District_2,949.4641784140285,70
2020-01-01 13:37:00,Makamba,Makamba_District_1,1325.6359611631517,70
2020-01-01 07:55:00,Bujumbura,Bujumbura_District_3,1052.2022006097911,74
2020-01-01 00:26:00,Mwaro,Mwaro_District_1,959.3150788797061,72
2020-01-01 01:34:00,Bujumbura,Bujumbura_District_5,882.4658680600983,73
2020-01-01 21:55:00,Bujumbura_Rural,Bujumbura_Rural_District_1,1164.6750423019917,80
2020-01-01 17:21:00,Kirundo,Kirundo_District_2,1235.2531486836967,61
2020-01-01 06:13:00,Karusi,Karusi_District_2,846.0529021772088,60
2020-01-01 19:01:00,Ngozi,Ngozi_District_4,1062.9707245890875,72
2020-01-01 17:18:00,Muramvya,Muramvya_District_4,1007.6863456385828,69
2020-01-01 08:38:00,Muyinga,Muyinga_District_3,601.3488871918548,65
2020-01-01 21:15:00,Bujumbura_Rural,Bujumbura_Rural_District_4,1346.0806503852343,76
2020-01-01 14:32:00,Bujumbura_Rural,Bujumbura_Rural_District_4,861.9346619434825,68
2020-01-01 20:37:00,Gitega,Gitega_District_1,901.9949665882723,76
2020-01-01 19:04:00,Mwaro,Mwaro_District_3,905.2497344602216,67
2020-01-01 01:38:00,Muramvya,Muramvya_District_4,790.8141604333784,61
2020-01-01 13:28:00,Ngozi,Ngozi_District_1,1000.6186043305506,72
2020-01-01 20:40:00,Makamba,Makamba_District_3,1017.7264710944704,69
2020-01-01 09:22:00,Makamba,Makamba_District_2,802.7714372425968,62
2020-01-01 21:30:00,Cankuzo,Cankuzo_District_3,1132.729179037978,66
2020-01-01 16:11:00,Bururi,Bururi_District_3,712.2538116420898,63
2020-01-01 01:48:00,Bururi,Bururi_District_1,788.6542383848104,74
2020-01-01 23:45:00,Makamba,Makamba_District_2,1041.2636594643766,66
2020-01-01 03:05:00,Bujumbura_Rural,Bujumbura_Rural_District_3,1367.9828394216001,91
2020-01-01 15:26:00,Muyinga,Muyinga_District_1,861.4766338807342,69
2020-01-01 07:51:00,Bururi,Bururi_District_3,741.0369588264322,64
2020-01-01 23:53:00,Kayanza,Kayanza_District_3,974.132211831141,60
2020-01-01 16:24:00,Mwaro,Mwaro_District_2,942.3181067515172,69
2020-01-01 01:03:00,Ngozi,Ngozi_District_4,1111.160202387382,77
2020-01-01 05:13:00,Cibitoke,Cibitoke_District_1,1041.342787097383,67
2020-01-01 22:58:00,Rutana,Rutana_District_4,1103.4119994859025,71
2020-01-01 10:52:00,Kirundo,Kirundo_District_4,1328.2813444953065,85
2020-01-01 11:27:00,Kirundo,Kirundo_District_2,1122.5283621796762,70
2020-01-01 05:57:00,Bujumbura,Bujumbura_District_1,997.1119794637926,66
2020-01-01 02:26:00,Bururi,Bururi_District_2,817.3031657314925,57
2020-01-01 04:58:00,Makamba,Makamba_District_1,1056.6793865176899,73
2020-01-01 20:22:00,Cibitoke,Cibitoke_District_4,804.144100785514,57
2020-01-01 14:25:00,Muyinga,Muyinga_District_3,777.1310807904827,57
2020-01-01 06:42:00,Cankuzo,Cankuzo_District_5,809.8585025010507,69
2020-01-01 13:47:00,Bujumbura,Bujumbura_District_1,1362.6701255757093,85
2020-01-01 01:20:00,Rumonge,Rumonge_District_1,844.9372860413301,61
2020-01-01 17:17:00,Karusi,Karusi_District_2,949.5792919777704,66
2020-01-01 15:08:00,Cankuzo,Cankuzo_District_2,1119.785947636635,70
2020-01-01 02:36:00,Ruyigi,Ruyigi_District_2,931.1959088299914,65
2020-01-01 00:45:00,Bujumbura,Bujumbura_District_1,996.1113811976714,70
2020-01-01 05:56:00,Muramvya,Muramvya_District_1,1125.2718268608035,79
2020-01-01 18:53:00,Muramvya,Muramvya_District_4,1538.101591637159,82
2020-01-01 21:39:00,Rutana,Rutana_District_4,528.8771305619402,49
2020-01-01 22:36:00,Ngozi,Ngozi_District_1,1180.291826519254,78
2020-01-01 00:06:00,Rutana,Rutana_District_5,1097.0597250490184,77
2020-01-01 06:47:00,Kayanza,Kayanza_District_1,574.8292127460668,53
2020-01-01 03:08:00,Karusi,Karusi_District_3,575.4951036598991,48
2020-01-01 17:51:00,Ruyigi,Ruyigi_District_1,950.1437661005633,68
2020-01-01 02:23:00,Cibitoke,Cibitoke_District_2,1205.3713624039754,72
2020-01-01 01:00:00,Rumonge,Rumonge_District_2,541.070678117602,48
2020-01-01 04:55:00,Rumonge,Rumonge_District_3,996.8624020790687,71
2020-01-01 00:00:00,Ngozi,Ngozi_District_4,1134.705835060485,78
2020-01-01 18:11:00,Rutana,Rutana_District_2,1190.6554137438538,79
2020-01-01 14:23:00,Ngozi,Ngozi_District_2,1366.6337183757173,80
2020-01-01 22:14:00,Bujumbura_Rural,Bujumbura_Rural_District_4,831.7457672251933,56
2020-01-01 14:33:00,Kirundo,Kirundo_District_1,1212.435688508928,74
2020-01-01 13:04:00,Kirundo,Kirundo_District_2,1092.0467796168714,77
2020-01-01 08:06:00,Bujumbura,Bujumbura_District_4,1176.2566308710261,75
2020-01-01 17:30:00,Mwaro,Mwaro_District_1,1063.103905499259,71
2020-01-01 13:28:00,Kayanza,Kayanza_District_3,1243.4338082309052,69
2020-01-01 22:48:00,Bubanza,Bubanza_District_3,974.3988157524432,63
2020-01-01 02:17:00,Mwaro,Mwaro_District_4,1139.5211612705434,60
2020-01-01 03:34:00,Bujumbura,Bujumbura_District_2,672.4878527073975,57
2020-01-01 14:55:00,Kirundo,Kirundo_District_2,1239.7028046545165,81
2020-01-01 22:37:00,Bururi,Bururi_District_5,870.71374228117,61
2020-01-01 14:23:00,Bujumbura_Rural,Bujumbura_Rural_District_1,1192.779477241246,70
2020-01-01 11:29:00,Bururi,Bururi_District_2,1055.7677098133834,78
2020-01-01 07:47:00,Rumonge,Rumonge_District_3,1135.94439979358,76
2020-01-01 12:56:00,Rutana,Rutana_District_5,900.1217342013528,72
2020-01-01 00:03:00,Bujumbura,Bujumbura_District_4,1277.8226034905729,71
2020-01-01 10:43:00,Rutana,Rutana_District_4,1119.4132429589633,86
2020-01-01 05:11:00,Mwaro,Mwaro_District_3,1081.972458161505,75
2020-01-01 23:06:00,Bubanza,Bubanza_District_2,715.2884614557101,53
2020-01-01 15:45:00,Kayanza,Kayanza_District_4,905.603274145179,70
2020-01-01 03:45:00,Kayanza,Kayanza_District_5,1167.4819104615065,81
2020-01-01 20:57:00,Kirundo,Kirundo_District_2,1225.754304733503,76
2020-01-01 11:07:00,Cibitoke,Cibitoke_District_2,1199.270666540186,65
2020-01-01 21:36:00,Muramvya,Muramvya_District_3,1311.8678578546867,86
2020-01-01 05:24:00,Mwaro,Mwaro_District_4,1351.3625535754068,84
2020-01-01 08:43:00,Rumonge,Rumonge_District_3,728.1081321190443,62
2020-01-01 08:05:00,Muramvya,Muramvya_District_2,1192.1578932204436,82
2020-01-01 21:17:00,Rumonge,Rumonge_District_2,1040.6119533477267,75
2020-01-01 21:33:00,Kirundo,Kirundo_District_3,1402.032616704872,72
2020-01-01 08:11:00,Bujumbura,Bujumbura_District_4,538.327720663667,42
2020-01-01 14:12:00,Rumonge,Rumonge_District_4,1271.7603158626116,80
2020-01-01 05:33:00,Bururi,Bururi_District_3,894.3957806068995,74
2020-01-01 00:46:00,Makamba,Makamba_District_2,1210.1660519011075,79
2020-01-01 14:12:00,Gitega,Gitega_District_2,1204.6338542986834,77
2020-01-01 11:46:00,Cankuzo,Cankuzo_District_1,831.11413512442,71
2020-01-01 16:48:00,Bujumbura_Rural,Bujumbura_Rural_District_3,892.0523700229282,50
2020-01-01 10:09:00,Karusi,Karusi_District_1,1496.5957019782095,82
2020-01-01 14:32:00,Cibitoke,Cibitoke_District_4,978.5869298177802,66
2020-01-01 14:30:00,Makamba,Makamba_District_1,919.6393243985206,66
2020-01-01 23:01:00,Makamba,Makamba_District_1,924.4420056943422,55
2020-01-01 06:08:00,Muyinga,Muyinga_District_1,779.8849242986987,58
2020-01-01 15:34:00,Ngozi,Ngozi_District_4,848.6321255838983,59
2020-01-01 16:08:00,Kayanza,Kayanza_District_1,1138.7316935041622,77
2020-01-01 23:54:00,Cibitoke,Cibitoke_District_4,743.9121935324539,67
2020-01-01 20:42:00,Bururi,Bururi_District_5,981.5248389041228,62
2020-01-01 09:11:00,Karusi,Karusi_District_2,1345.1426143392607,80
2020-01-01 21:01:00,Bujumbura_Rural,Bujumbura_Rural_District_4,1190.950818989459,85
2020-01-01 13:39:00,Bujumbura_Rural,Bujumbura_Rural_District_2,1029.8348565635386,68
2020-01-01 09:33:00,Bubanza,Bubanza_District_1,1120.851330989736,77
2020-01-01 12:23:00,Bujumbura_Rural,Bujumbura_Rural_District_4,984.7200033731508,73
2020-01-01 22:32:00,Rumonge,Rumonge_District_4,1246.6618989557708,69
