timestamp,province,data_usage_gb
2024-01-14,Bujumbura,96.9216785500157
2024-01-14,Gitega,232.73296222610423
2024-01-14,Ngozi,195.06930544454028
2024-01-14,Kayanza,160.62725480247644
2024-01-14,Bururi,220.7104121782852
2024-01-14,Cibitoke,121.52250360269481
2024-01-15,Bujumbura,199.1430197677348
2024-01-15,Gitega,142.88265552260293
2024-01-15,Ngozi,262.5209514003597
2024-01-15,Kayanza,277.26257963054076
2024-01-15,Bururi,201.26795098992955
2024-01-15,Cibitoke,171.30229451568363
2024-01-16,Bujumbura,271.7219929213208
2024-01-16,Gitega,234.85397700940786
2024-01-16,Ngozi,154.12661755857562
2024-01-16,Kayanza,154.74585065882061
2024-01-16,Bururi,172.96307381853524
2024-01-16,Cibitoke,167.94310705826192
2024-01-17,Bujumbura,221.80407150396326
2024-01-17,Gitega,320.2070294853558
2024-01-17,Ngozi,197.50741610282444
2024-01-17,Kayanza,218.32840591128848
2024-01-17,Bururi,125.33223248315305
2024-01-17,Cibitoke,233.08217665844188
2024-01-18,Bujumbura,190.82846889328508
2024-01-18,Gitega,223.1798672517574
2024-01-18,Ngozi,179.24175560617692
2024-01-18,Kayanza,146.01828792436658
2024-01-18,Bururi,154.3861815048192
2024-01-18,Cibitoke,143.53094445006437
2024-01-19,Bujumbura,159.65911823817626
2024-01-19,Gitega,174.84674967347138
2024-01-19,Ngozi,263.32383058479627
2024-01-19,Kayanza,162.2286202172104
2024-01-19,Bururi,165.76284198446254
2024-01-19,Cibitoke,193.79044243308047
2024-01-20,Bujumbura,197.90078900179213
2024-01-20,Gitega,217.4870512755227
2024-01-20,Ngozi,184.0063834781722
2024-01-20,Kayanza,204.6595969074048
2024-01-20,Bururi,243.75998995239104
2024-01-20,Cibitoke,265.706375619074
2024-01-21,Bujumbura,112.7943756565257
2024-01-21,Gitega,178.4830783975618
2024-01-21,Ngozi,120.9527116259145
2024-01-21,Kayanza,217.4653281833447
2024-01-21,Bururi,171.03748419269908
2024-01-21,Cibitoke,133.1831397040987
2024-01-22,Bujumbura,159.83090009074812
2024-01-22,Gitega,335.51526888842216
2024-01-22,Ngozi,188.856226828771
2024-01-22,Kayanza,193.6748485175092
2024-01-22,Bururi,180.49636916530037
2024-01-22,Cibitoke,241.47563116394755
2024-01-23,Bujumbura,213.0270680122371
2024-01-23,Gitega,235.65320768905818
2024-01-23,Ngozi,229.18601092937476
2024-01-23,Kayanza,214.29263142917975
2024-01-23,Bururi,282.67547965622407
2024-01-23,Cibitoke,247.25541094874947
2024-01-24,Bujumbura,230.1752944195307
2024-01-24,Gitega,212.7337377730486
2024-01-24,Ngozi,244.78183933708527
2024-01-24,Kayanza,258.41949426128934
2024-01-24,Bururi,228.28002026594217
2024-01-24,Cibitoke,233.47106456101025
2024-01-25,Bujumbura,269.3926909515338
2024-01-25,Gitega,144.23842452023717
2024-01-25,Ngozi,188.6562240589323
2024-01-25,Kayanza,165.40009292954045
2024-01-25,Bururi,260.03410369823837
2024-01-25,Cibitoke,174.77839064650013
2024-01-26,Bujumbura,188.2537061709523
2024-01-26,Gitega,183.39163229339889
2024-01-26,Ngozi,245.432390000988
2024-01-26,Kayanza,196.18787809983263
2024-01-26,Bururi,180.0785236327399
2024-01-26,Cibitoke,104.08468572269953
2024-01-27,Bujumbura,135.03638483290396
2024-01-27,Gitega,238.65187037281711
2024-01-27,Ngozi,277.3376917165883
2024-01-27,Kayanza,218.35164594371616
2024-01-27,Bururi,193.00245779419438
2024-01-27,Cibitoke,181.1979857136887
2024-01-28,Bujumbura,264.17747519509567
2024-01-28,Gitega,231.22841121211897
2024-01-28,Ngozi,227.5572360624798
2024-01-28,Kayanza,212.2309880785646
2024-01-28,Bururi,113.66259777052352
2024-01-28,Cibitoke,221.2877691811099
2024-01-29,Bujumbura,153.9620339046518
2024-01-29,Gitega,265.4727741856302
2024-01-29,Ngozi,238.51690943848516
2024-01-29,Kayanza,213.85223804700325
2024-01-29,Bururi,203.78074974697304
2024-01-29,Cibitoke,117.19817414205377
2024-01-30,Bujumbura,232.51610542311388
2024-01-30,Gitega,331.84675585388766
2024-01-30,Ngozi,238.39244047235454
2024-01-30,Kayanza,241.7047658483183
2024-01-30,Bururi,353.49944481796
2024-01-30,Cibitoke,176.83416391268153
2024-01-31,Bujumbura,234.8397686839609
2024-01-31,Gitega,171.23990881513595
2024-01-31,Ngozi,250.98562001627604
2024-01-31,Kayanza,166.57745848358545
2024-01-31,Bururi,199.38374739629353
2024-01-31,Cibitoke,296.15352128028536
2024-02-01,Bujumbura,211.5135446398885
2024-02-01,Gitega,312.34627260829916
2024-02-01,Ngozi,218.7766214265166
2024-02-01,Kayanza,207.00685537141658
2024-02-01,Bururi,197.5012850170578
2024-02-01,Cibitoke,193.85463691590667
2024-02-02,Bujumbura,185.68564642410078
2024-02-02,Gitega,350.42892975213937
2024-02-02,Ngozi,237.76994057463128
2024-02-02,Kayanza,256.18992174221637
2024-02-02,Bururi,244.00379821572722
2024-02-02,Cibitoke,196.70062382011136
2024-02-03,Bujumbura,218.68017201164116
2024-02-03,Gitega,117.95864377979487
2024-02-03,Ngozi,275.1452394711528
2024-02-03,Kayanza,188.38146844881678
2024-02-03,Bururi,230.08665827085014
2024-02-03,Cibitoke,198.53395324468516
2024-02-04,Bujumbura,254.55580276387707
2024-02-04,Gitega,193.33155831907195
2024-02-04,Ngozi,188.51813571427712
2024-02-04,Kayanza,162.35428632454563
2024-02-04,Bururi,282.41065817060354
2024-02-04,Cibitoke,132.8609514860705
2024-02-05,Bujumbura,218.37918589954768
2024-02-05,Gitega,224.88971017477948
2024-02-05,Ngozi,196.76575006609892
2024-02-05,Kayanza,248.624276291631
2024-02-05,Bururi,172.20618647911635
2024-02-05,Cibitoke,206.36500601884285
2024-02-06,Bujumbura,193.0192770650909
2024-02-06,Gitega,202.1008923909519
2024-02-06,Ngozi,195.12913817256583
2024-02-06,Kayanza,250.3961454751976
2024-02-06,Bururi,218.90461116828095
2024-02-06,Cibitoke,188.2770684192202
2024-02-07,Bujumbura,192.53152683770801
2024-02-07,Gitega,151.579565149871
2024-02-07,Ngozi,117.53764974333438
2024-02-07,Kayanza,215.31483990435677
2024-02-07,Bururi,185.95076932087076
2024-02-07,Cibitoke,240.87670209192385
2024-02-08,Bujumbura,208.53979280519926
2024-02-08,Gitega,229.7919863973909
2024-02-08,Ngozi,227.5323957548139
2024-02-08,Kayanza,209.138247354175
2024-02-08,Bururi,211.5290186943461
2024-02-08,Cibitoke,146.3538014859936
2024-02-09,Bujumbura,272.0913072870856
2024-02-09,Gitega,225.85750650266334
2024-02-09,Ngozi,231.5969861386928
2024-02-09,Kayanza,252.83836683551922
2024-02-09,Bururi,247.97502558831954
2024-02-09,Cibitoke,257.68168199859855
2024-02-10,Bujumbura,253.1281418278248
2024-02-10,Gitega,216.90109075633055
2024-02-10,Ngozi,276.59919838201193
2024-02-10,Kayanza,190.49753194463648
2024-02-10,Bururi,260.4960941192032
2024-02-10,Cibitoke,212.02974390519722
2024-02-11,Bujumbura,220.66491439096555
2024-02-11,Gitega,237.13932978855598
2024-02-11,Ngozi,176.9794103576822
2024-02-11,Kayanza,123.73134116055594
2024-02-11,Bururi,215.78693833754497
2024-02-11,Cibitoke,294.31564192352073
2024-02-12,Bujumbura,222.98809209668204
2024-02-12,Gitega,184.59648248597307
2024-02-12,Ngozi,198.36225070966015
2024-02-12,Kayanza,180.51502341320406
2024-02-12,Bururi,282.2092044840504
2024-02-12,Cibitoke,202.26881182388792
2024-02-13,Bujumbura,190.0659672668262
2024-02-13,Gitega,248.89061389898353
2024-02-13,Ngozi,235.99747671003567
2024-02-13,Kayanza,262.0881175480636
2024-02-13,Bururi,187.30283151558237
2024-02-13,Cibitoke,167.58249537140378
2024-02-14,Bujumbura,221.80799210042
2024-02-14,Gitega,201.58525117371008
2024-02-14,Ngozi,293.2775413191808
2024-02-14,Kayanza,242.5562450205043
2024-02-14,Bururi,194.58394393203275
2024-02-14,Cibitoke,194.74958324356888
2024-02-15,Bujumbura,311.43053769350956
2024-02-15,Gitega,173.69772664019607
2024-02-15,Ngozi,212.4492999809939
2024-02-15,Kayanza,266.9275770059469
2024-02-15,Bururi,171.57181761346092
2024-02-15,Cibitoke,221.8499819764917
2024-02-16,Bujumbura,266.9846847670011
2024-02-16,Gitega,265.5417285304542
2024-02-16,Ngozi,249.67948896431486
2024-02-16,Kayanza,220.75499045110948
2024-02-16,Bururi,212.057069773209
2024-02-16,Cibitoke,288.96518698720513
2024-02-17,Bujumbura,231.3025038425184
2024-02-17,Gitega,139.3515474561601
2024-02-17,Ngozi,249.3528962820011
2024-02-17,Kayanza,182.9031342963398
2024-02-17,Bururi,231.51779336156252
2024-02-17,Cibitoke,193.21829137606116
2024-02-18,Bujumbura,135.0244873418719
2024-02-18,Gitega,202.04556904073314
2024-02-18,Ngozi,215.00990917920933
2024-02-18,Kayanza,197.48385166673538
2024-02-18,Bururi,260.51891457095917
2024-02-18,Cibitoke,296.0058306896309
2024-02-19,Bujumbura,235.85206627455415
2024-02-19,Gitega,192.7294874619937
2024-02-19,Ngozi,179.20328089727138
2024-02-19,Kayanza,230.56509123493402
2024-02-19,Bururi,256.74307581400103
2024-02-19,Cibitoke,205.05014429910193
2024-02-20,Bujumbura,208.7146874516577
2024-02-20,Gitega,212.71795727616893
2024-02-20,Ngozi,209.9578122323546
2024-02-20,Kayanza,195.81699999575426
2024-02-20,Bururi,155.5188256803137
2024-02-20,Cibitoke,154.36710972393928
2024-02-21,Bujumbura,210.6749323834519
2024-02-21,Gitega,339.72451647196016
2024-02-21,Ngozi,191.13987649191134
2024-02-21,Kayanza,272.2331224823724
2024-02-21,Bururi,217.55273797679405
2024-02-21,Cibitoke,199.83874946889762
2024-02-22,Bujumbura,147.6387909210676
2024-02-22,Gitega,212.48969754639793
2024-02-22,Ngozi,204.90489178294237
2024-02-22,Kayanza,170.62721232271053
2024-02-22,Bururi,149.57261186244466
2024-02-22,Cibitoke,257.0621705342449
2024-02-23,Bujumbura,254.81767358814022
2024-02-23,Gitega,232.46276797375077
2024-02-23,Ngozi,216.60687904162802
2024-02-23,Kayanza,239.3813684624198
2024-02-23,Bururi,130.8242156986966
2024-02-23,Cibitoke,273.67195954217755
2024-02-24,Bujumbura,263.2703606241384
2024-02-24,Gitega,289.01637979139707
2024-02-24,Ngozi,204.2287203215768
2024-02-24,Kayanza,184.68846608621047
2024-02-24,Bururi,297.9147687201161
2024-02-24,Cibitoke,221.07780798339337
2024-02-25,Bujumbura,254.8733992679406
2024-02-25,Gitega,227.8679277728702
2024-02-25,Ngozi,128.55592559379446
2024-02-25,Kayanza,174.54618070644338
2024-02-25,Bururi,211.32826393108587
2024-02-25,Cibitoke,261.5354354413262
2024-02-26,Bujumbura,229.41979904312763
2024-02-26,Gitega,252.63864822660534
2024-02-26,Ngozi,286.119270879292
2024-02-26,Kayanza,233.43478826976687
2024-02-26,Bururi,222.97342598128415
2024-02-26,Cibitoke,277.7829251978419
2024-02-27,Bujumbura,182.83064607492483
2024-02-27,Gitega,260.36788970330457
2024-02-27,Ngozi,248.68355691701453
2024-02-27,Kayanza,249.78696515890354
2024-02-27,Bururi,192.94743379108962
2024-02-27,Cibitoke,316.84519256983293
2024-02-28,Bujumbura,200.36549828141216
2024-02-28,Gitega,201.24996103536614
2024-02-28,Ngozi,298.69612116964214
2024-02-28,Kayanza,315.88755859909264
2024-02-28,Bururi,182.91969725587262
2024-02-28,Cibitoke,195.18389692460175
2024-02-29,Bujumbura,124.2556074690963
2024-02-29,Gitega,187.75691040895802
2024-02-29,Ngozi,226.61828358898973
2024-02-29,Kayanza,208.22909995116694
2024-02-29,Bururi,242.57937254764235
2024-02-29,Cibitoke,276.867948025531
2024-03-01,Bujumbura,128.3881032793993
2024-03-01,Gitega,193.86976550874644
2024-03-01,Ngozi,155.84276600612571
2024-03-01,Kayanza,299.01704437317915
2024-03-01,Bururi,352.5355545799928
2024-03-01,Cibitoke,245.87230014528518
2024-03-02,Bujumbura,150.39215812703466
2024-03-02,Gitega,215.64845124541802
2024-03-02,Ngozi,261.96871171878786
2024-03-02,Kayanza,187.78797562256273
2024-03-02,Bururi,220.24516182311336
2024-03-02,Cibitoke,291.3652448408635
2024-03-03,Bujumbura,206.99226070921205
2024-03-03,Gitega,274.09355279105614
2024-03-03,Ngozi,231.55692034169462
2024-03-03,Kayanza,166.64891081995685
2024-03-03,Bururi,224.1226605448025
2024-03-03,Cibitoke,216.57724220535798
2024-03-04,Bujumbura,209.52495902184796
2024-03-04,Gitega,204.75262008684263
2024-03-04,Ngozi,227.7208098899687
2024-03-04,Kayanza,243.07089587566884
2024-03-04,Bururi,206.68490431067238
2024-03-04,Cibitoke,236.776056389565
2024-03-05,Bujumbura,139.56770641897194
2024-03-05,Gitega,279.1437106516334
2024-03-05,Ngozi,227.68840528315366
2024-03-05,Kayanza,329.847131989705
2024-03-05,Bururi,311.93487106196807
2024-03-05,Cibitoke,286.1275007928043
2024-03-06,Bujumbura,234.89889790335727
2024-03-06,Gitega,292.2390213217005
2024-03-06,Ngozi,272.30013037573497
2024-03-06,Kayanza,256.3218188184364
2024-03-06,Bururi,222.02398236462622
2024-03-06,Cibitoke,229.02476840281315
2024-03-07,Bujumbura,197.1161645184346
2024-03-07,Gitega,263.63436349136975
2024-03-07,Ngozi,102.66572222495576
2024-03-07,Kayanza,207.1506311454977
2024-03-07,Bururi,173.9337421371327
2024-03-07,Cibitoke,184.06879472573428
2024-03-08,Bujumbura,317.9889852125282
2024-03-08,Gitega,176.93228181954623
2024-03-08,Ngozi,204.8970071888427
2024-03-08,Kayanza,242.20163557776394
2024-03-08,Bururi,264.2415696001594
2024-03-08,Cibitoke,301.20075895194395
2024-03-09,Bujumbura,271.2387613828042
2024-03-09,Gitega,184.20698621008927
2024-03-09,Ngozi,222.4170206146016
2024-03-09,Kayanza,276.3060952317402
2024-03-09,Bururi,107.28098645265966
2024-03-09,Cibitoke,185.11349133071067
2024-03-10,Bujumbura,205.73195746780317
2024-03-10,Gitega,236.51573818610922
2024-03-10,Ngozi,227.2976811898499
2024-03-10,Kayanza,336.5066496886828
2024-03-10,Bururi,218.15014717434482
2024-03-10,Cibitoke,228.4206053796381
2024-03-11,Bujumbura,306.7278221643141
2024-03-11,Gitega,334.59262358589973
2024-03-11,Ngozi,232.70175017321228
2024-03-11,Kayanza,291.7455492014041
2024-03-11,Bururi,298.17570612452215
2024-03-11,Cibitoke,260.4843068321247
2024-03-12,Bujumbura,245.78771346507244
2024-03-12,Gitega,201.84104927432406
2024-03-12,Ngozi,165.429752621469
2024-03-12,Kayanza,254.82559627000293
2024-03-12,Bururi,153.95889360053124
2024-03-12,Cibitoke,230.9616010208453
2024-03-13,Bujumbura,277.2840220839805
2024-03-13,Gitega,212.2078862140508
2024-03-13,Ngozi,188.54275056673575
2024-03-13,Kayanza,289.0768051090695
2024-03-13,Bururi,259.8797865490043
2024-03-13,Cibitoke,198.02901962119893
2024-03-14,Bujumbura,276.6971832859813
2024-03-14,Gitega,154.97090629238485
2024-03-14,Ngozi,280.38686714233256
2024-03-14,Kayanza,281.83887124687305
2024-03-14,Bururi,320.14393683639094
2024-03-14,Cibitoke,340.69916022106247
2024-03-15,Bujumbura,279.01557258386697
2024-03-15,Gitega,269.13895664490195
2024-03-15,Ngozi,208.10189554108965
2024-03-15,Kayanza,220.01715776418365
2024-03-15,Bururi,195.30833468797567
2024-03-15,Cibitoke,262.314059941981
2024-03-16,Bujumbura,196.92447175043867
2024-03-16,Gitega,239.3270511146505
2024-03-16,Ngozi,257.6458900382753
2024-03-16,Kayanza,242.75256781445054
2024-03-16,Bururi,177.268027199158
2024-03-16,Cibitoke,181.52332780003275
2024-03-17,Bujumbura,183.51309614305433
2024-03-17,Gitega,233.51520939841117
2024-03-17,Ngozi,125.04895056309611
2024-03-17,Kayanza,222.59011342833142
2024-03-17,Bururi,218.91141536687877
2024-03-17,Cibitoke,312.38939076547626
2024-03-18,Bujumbura,251.12739220844853
2024-03-18,Gitega,197.89166962659846
2024-03-18,Ngozi,274.2427187560223
2024-03-18,Kayanza,185.6109269324732
2024-03-18,Bururi,205.14499286120954
2024-03-18,Cibitoke,275.1582697214898
2024-03-19,Bujumbura,174.73181037223085
2024-03-19,Gitega,223.90058034703873
2024-03-19,Ngozi,132.62035507694722
2024-03-19,Kayanza,216.4981410056829
2024-03-19,Bururi,245.8239746920893
2024-03-19,Cibitoke,200.43594015448284
2024-03-20,Bujumbura,269.9484838625761
2024-03-20,Gitega,234.0684440556595
2024-03-20,Ngozi,271.3206739221873
2024-03-20,Kayanza,176.17362272738777
2024-03-20,Bururi,203.6154200515379
2024-03-20,Cibitoke,231.4189033153489
2024-03-21,Bujumbura,247.41455085709467
2024-03-21,Gitega,236.22876460431414
2024-03-21,Ngozi,231.78380375822414
2024-03-21,Kayanza,201.2953337002938
2024-03-21,Bururi,199.13132842629867
2024-03-21,Cibitoke,287.5717787894778
2024-03-22,Bujumbura,103.87116114575637
2024-03-22,Gitega,267.7781006528542
2024-03-22,Ngozi,236.69592397228996
2024-03-22,Kayanza,283.13663326312013
2024-03-22,Bururi,201.38012310856308
2024-03-22,Cibitoke,257.6117841764151
2024-03-23,Bujumbura,297.1500195740444
2024-03-23,Gitega,218.01261960154983
2024-03-23,Ngozi,232.242922053963
2024-03-23,Kayanza,209.1944023983027
2024-03-23,Bururi,200.08327353233022
2024-03-23,Cibitoke,173.04374940192758
2024-03-24,Bujumbura,197.8100024787297
2024-03-24,Gitega,250.42856453941454
2024-03-24,Ngozi,309.32708396728054
2024-03-24,Kayanza,185.09954880815212
2024-03-24,Bururi,243.09165136335884
2024-03-24,Cibitoke,262.4138801911283
2024-03-25,Bujumbura,238.40793612472373
2024-03-25,Gitega,290.6903819667914
2024-03-25,Ngozi,277.1639378063693
2024-03-25,Kayanza,249.45867532977906
2024-03-25,Bururi,276.5398768147669
2024-03-25,Cibitoke,160.33074671804548
2024-03-26,Bujumbura,175.65435925942162
2024-03-26,Gitega,250.3110554688127
2024-03-26,Ngozi,266.06073144956633
2024-03-26,Kayanza,272.5867441716479
2024-03-26,Bururi,180.74610574734896
2024-03-26,Cibitoke,229.98877027273238
2024-03-27,Bujumbura,204.8006777544422
2024-03-27,Gitega,253.35888360427055
2024-03-27,Ngozi,207.1432378491233
2024-03-27,Kayanza,312.16660274138013
2024-03-27,Bururi,229.62387318051657
2024-03-27,Cibitoke,113.8442427784244
2024-03-28,Bujumbura,232.7184291665721
2024-03-28,Gitega,255.96558937826504
2024-03-28,Ngozi,230.66171293622472
2024-03-28,Kayanza,208.11712042616804
2024-03-28,Bururi,246.01017214839223
2024-03-28,Cibitoke,162.5392850183655
2024-03-29,Bujumbura,294.0348096480483
2024-03-29,Gitega,316.7914694796971
2024-03-29,Ngozi,241.75042514987456
2024-03-29,Kayanza,215.04086658157013
2024-03-29,Bururi,211.2992242442682
2024-03-29,Cibitoke,271.33722081909934
2024-03-30,Bujumbura,233.38876336657563
2024-03-30,Gitega,218.07431502217284
2024-03-30,Ngozi,230.50979324893058
2024-03-30,Kayanza,209.70638789667154
2024-03-30,Bururi,199.55766068559257
2024-03-30,Cibitoke,316.5761074662214
2024-03-31,Bujumbura,212.49052783685087
2024-03-31,Gitega,188.54943818501658
2024-03-31,Ngozi,250.98290394576378
2024-03-31,Kayanza,295.30619301599046
2024-03-31,Bururi,260.2847239751614
2024-03-31,Cibitoke,334.0737171886963
2024-04-01,Bujumbura,251.25698150799622
2024-04-01,Gitega,229.80232861885318
2024-04-01,Ngozi,270.0226819843041
2024-04-01,Kayanza,203.4473311504377
2024-04-01,Bururi,206.57734701758216
2024-04-01,Cibitoke,202.47149535560098
2024-04-02,Bujumbura,311.6506728779703
2024-04-02,Gitega,229.10783019603147
2024-04-02,Ngozi,226.8011360000494
2024-04-02,Kayanza,206.8258962110199
2024-04-02,Bururi,232.805368076942
2024-04-02,Cibitoke,191.5874279604793
2024-04-03,Bujumbura,252.47767511008948
2024-04-03,Gitega,216.29253987097147
2024-04-03,Ngozi,233.47530627190415
2024-04-03,Kayanza,306.3176030513237
2024-04-03,Bururi,227.36514927424608
2024-04-03,Cibitoke,229.13035561299606
2024-04-04,Bujumbura,279.07070286324176
2024-04-04,Gitega,223.83909557231834
2024-04-04,Ngozi,223.60742500476485
2024-04-04,Kayanza,256.8068700680003
2024-04-04,Bururi,255.4307928261318
2024-04-04,Cibitoke,260.1869875855049
2024-04-05,Bujumbura,231.65644398563452
2024-04-05,Gitega,184.96255064419506
2024-04-05,Ngozi,176.73892995384475
2024-04-05,Kayanza,205.91394329513912
2024-04-05,Bururi,237.32930827191285
2024-04-05,Cibitoke,181.80443737072014
2024-04-06,Bujumbura,209.53747864272367
2024-04-06,Gitega,143.46720645161014
2024-04-06,Ngozi,220.73916398588395
2024-04-06,Kayanza,275.55586549748136
2024-04-06,Bururi,242.5229122280761
2024-04-06,Cibitoke,289.67574056598687
2024-04-07,Bujumbura,275.29931354173965
2024-04-07,Gitega,272.56660022526563
2024-04-07,Ngozi,240.77949051748138
2024-04-07,Kayanza,283.84133882386226
2024-04-07,Bururi,306.5853322099108
2024-04-07,Cibitoke,216.65331721199266
2024-04-08,Bujumbura,206.23050310273427
2024-04-08,Gitega,274.5829350738602
2024-04-08,Ngozi,159.99811805994713
2024-04-08,Kayanza,326.6667124101342
2024-04-08,Bururi,233.4343732721084
2024-04-08,Cibitoke,178.36453885751493
2024-04-09,Bujumbura,160.765939941467
2024-04-09,Gitega,273.1958522877558
2024-04-09,Ngozi,199.56563651121738
2024-04-09,Kayanza,242.85784038759374
2024-04-09,Bururi,199.69026453114995
2024-04-09,Cibitoke,201.7593520266594
2024-04-10,Bujumbura,293.5540747113301
2024-04-10,Gitega,199.79393325072323
2024-04-10,Ngozi,266.6205302926859
2024-04-10,Kayanza,297.04407736431415
2024-04-10,Bururi,139.7547547416758
2024-04-10,Cibitoke,185.59474057103395
2024-04-11,Bujumbura,302.2036545022583
2024-04-11,Gitega,248.27495053253548
2024-04-11,Ngozi,225.93433432885234
2024-04-11,Kayanza,219.80475211689148
2024-04-11,Bururi,318.3426991525926
2024-04-11,Cibitoke,233.53804543905082
2024-04-12,Bujumbura,205.17592341473167
2024-04-12,Gitega,311.9226583491089
2024-04-12,Ngozi,226.84046885832197
2024-04-12,Kayanza,293.6030236915239
2024-04-12,Bururi,282.78178175788463
2024-04-12,Cibitoke,240.31604010292102
2024-04-13,Bujumbura,193.6860043695592
2024-04-13,Gitega,172.49973580558344
2024-04-13,Ngozi,333.1608948666754
2024-04-13,Kayanza,277.6766413146378
2024-04-13,Bururi,274.9940627993422
2024-04-13,Cibitoke,202.1179749342279
2024-04-14,Bujumbura,209.10591892874615
2024-04-14,Gitega,210.23833901655527
2024-04-14,Ngozi,201.49645118041596
2024-04-14,Kayanza,187.8205216866917
2024-04-14,Bururi,240.3515681795276
2024-04-14,Cibitoke,233.67362205881506
2024-04-15,Bujumbura,236.40425810690053
2024-04-15,Gitega,257.1477751162965
2024-04-15,Ngozi,173.76170768485775
2024-04-15,Kayanza,185.99466029584792
2024-04-15,Bururi,259.5840085958135
2024-04-15,Cibitoke,325.9673373816712
2024-04-16,Bujumbura,200.4985402108094
2024-04-16,Gitega,167.3110991464431
2024-04-16,Ngozi,270.4375564357364
2024-04-16,Kayanza,252.6323774072039
2024-04-16,Bururi,253.24282798058712
2024-04-16,Cibitoke,261.5978374021545
2024-04-17,Bujumbura,269.36900316125025
2024-04-17,Gitega,155.44075048553222
2024-04-17,Ngozi,237.70858996412997
2024-04-17,Kayanza,160.3318028443027
2024-04-17,Bururi,128.35530159582308
2024-04-17,Cibitoke,211.87651775736657
2024-04-18,Bujumbura,180.0781057759841
2024-04-18,Gitega,142.24223211065856
2024-04-18,Ngozi,276.77675423557173
2024-04-18,Kayanza,278.8015798540658
2024-04-18,Bururi,230.54134494645027
2024-04-18,Cibitoke,201.55535494004786
2024-04-19,Bujumbura,182.2169142673763
2024-04-19,Gitega,165.9815065665819
2024-04-19,Ngozi,143.36495168447027
2024-04-19,Kayanza,269.0765031559207
2024-04-19,Bururi,23.099681671010728
2024-04-19,Cibitoke,191.52274925369457
2024-04-20,Bujumbura,234.21069067204905
2024-04-20,Gitega,199.63380357065
2024-04-20,Ngozi,211.83297076702962
2024-04-20,Kayanza,144.19374685966403
2024-04-20,Bururi,234.90779290949902
2024-04-20,Cibitoke,236.4028405534416
