timestamp,province,transaction_volume,transaction_count
2024-02-03,Cibitoke,945.2703670966915,38
2024-02-04,Bujumbura,1044.1867373453265,57
2024-02-04,Gitega,1099.6363285099578,58
2024-02-04,Ngozi,789.9682730000752,46
2024-02-04,Kayanza,1490.2040732597236,47
2024-02-04,Bururi,1011.3262769947111,45
2024-02-04,Cibitoke,913.6910365925844,49
2024-02-05,Bujumbura,1108.5182204139558,45
2024-02-05,Gitega,1259.1693466684073,53
2024-02-05,Ngozi,1016.4799492852977,53
2024-02-05,Kayanza,1007.6829414099328,48
2024-02-05,Bururi,1171.2243619396108,52
2024-02-05,Cibitoke,1041.6896338239922,46
2024-02-06,Bujumbura,725.5600024262337,35
2024-02-06,Gitega,1200.5103728273605,47
2024-02-06,Ngozi,916.3547787852382,50
2024-02-06,Kayanza,1491.4648122209996,49
2024-02-06,Bururi,1355.701908852355,42
2024-02-06,Cibitoke,724.47698331604,57
2024-02-07,Bujumbura,1258.36467578005,53
2024-02-07,Gitega,1241.9418635095742,46
2024-02-07,Ngozi,1317.2752130552658,46
2024-02-07,Kayanza,1127.8851278977945,46
2024-02-07,Bururi,1060.3085531448237,52
2024-02-07,Cibitoke,1157.4546829810038,57
2024-02-08,Bujumbura,905.9983288177392,46
2024-02-08,Gitega,1150.699980202813,47
2024-02-08,Ngozi,1280.6984447501054,47
2024-02-08,Kayanza,1121.126316216121,56
2024-02-08,Bururi,904.4142371042874,41
2024-02-08,Cibitoke,843.2467857483899,50
2024-02-09,Bujumbura,678.4164248064421,47
2024-02-09,Gitega,1187.8990431809827,45
2024-02-09,Ngozi,1148.6280016156152,39
2024-02-09,Kayanza,1227.5416375045377,54
2024-02-09,Bururi,855.7930578287311,43
2024-02-09,Cibitoke,1141.1524533711292,51
2024-02-10,Bujumbura,1058.8591759712506,48
2024-02-10,Gitega,816.9571928670098,47
2024-02-10,Ngozi,861.0315021173976,51
2024-02-10,Kayanza,940.9790977177349,48
2024-02-10,Bururi,1016.1280712651271,45
2024-02-10,Cibitoke,1326.8531090912875,64
2024-02-11,Bujumbura,859.4991007107662,50
2024-02-11,Gitega,1066.7473251143404,50
2024-02-11,Ngozi,986.685859535997,47
2024-02-11,Kayanza,705.7648946927102,40
2024-02-11,Bururi,1015.8952127171506,52
2024-02-11,Cibitoke,727.5171216019164,57
2024-02-12,Bujumbura,864.8810988202205,42
2024-02-12,Gitega,1143.951471586274,51
2024-02-12,Ngozi,1054.4347226926477,53
2024-02-12,Kayanza,1182.7484356873633,55
2024-02-12,Bururi,1176.893069760979,53
2024-02-12,Cibitoke,1007.7612536985941,58
2024-02-13,Bujumbura,1301.7459346441194,56
2024-02-13,Gitega,1143.680945854049,54
2024-02-13,Ngozi,904.0581511062551,69
2024-02-13,Kayanza,751.0748446570869,60
2024-02-13,Bururi,1051.2545003491653,51
2024-02-13,Cibitoke,1300.5225425373012,50
2024-02-14,Bujumbura,1071.1715180923757,45
2024-02-14,Gitega,1267.5479023090638,50
2024-02-14,Ngozi,1049.838193704055,49
2024-02-14,Kayanza,1030.6526565429028,50
2024-02-14,Bururi,1310.7922143019869,56
2024-02-14,Cibitoke,1161.5298213091573,57
2024-02-15,Bujumbura,1143.765616428696,58
2024-02-15,Gitega,722.3239468799012,62
2024-02-15,Ngozi,1272.7727850125946,55
2024-02-15,Kayanza,1360.6979091688922,47
2024-02-15,Bururi,1119.0650513584183,38
2024-02-15,Cibitoke,1314.9654107291817,57
2024-02-16,Bujumbura,1001.763439073217,61
2024-02-16,Gitega,967.9228258091531,43
2024-02-16,Ngozi,1091.5718362379516,47
2024-02-16,Kayanza,1208.940377991917,45
2024-02-16,Bururi,651.4177430867187,47
2024-02-16,Cibitoke,1163.3414327610963,56
2024-02-17,Bujumbura,1230.5235344810744,39
2024-02-17,Gitega,873.6084971019171,46
2024-02-17,Ngozi,1121.2974735795888,59
2024-02-17,Kayanza,801.9278281965013,58
2024-02-17,Bururi,1082.4134451579368,42
2024-02-17,Cibitoke,1153.539299809954,49
2024-02-18,Bujumbura,1439.5910834278923,58
2024-02-18,Gitega,963.7911069820848,39
2024-02-18,Ngozi,749.7433741569688,52
2024-02-18,Kayanza,1186.5672657637451,44
2024-02-18,Bururi,366.8663140516753,60
2024-02-18,Cibitoke,1132.5236197110644,50
2024-02-19,Bujumbura,807.1626107404381,51
2024-02-19,Gitega,1088.9937938286291,38
2024-02-19,Ngozi,1028.8010748487518,38
2024-02-19,Kayanza,1431.4487627559038,61
2024-02-19,Bururi,875.8270751577891,59
2024-02-19,Cibitoke,1055.4494106371067,49
2024-02-20,Bujumbura,1082.7442472473056,44
2024-02-20,Gitega,1273.2445537606784,46
2024-02-20,Ngozi,1111.058680712014,45
2024-02-20,Kayanza,1064.2156282009144,44
2024-02-20,Bururi,951.768069731788,44
2024-02-20,Cibitoke,1118.531378325075,45
2024-02-21,Bujumbura,1176.7326084959554,49
2024-02-21,Gitega,855.9179121677288,54
2024-02-21,Ngozi,1137.6214686266574,51
2024-02-21,Kayanza,960.8552650681523,69
2024-02-21,Bururi,872.8479065552757,55
2024-02-21,Cibitoke,1380.6733858260197,43
2024-02-22,Bujumbura,1205.6329981967226,43
2024-02-22,Gitega,903.440360057957,44
2024-02-22,Ngozi,1168.08253767902,45
2024-02-22,Kayanza,1159.0804379544372,61
2024-02-22,Bururi,1105.3571675531387,50
2024-02-22,Cibitoke,1114.5065434601345,49
2024-02-23,Bujumbura,1247.1602015953158,62
2024-02-23,Gitega,1025.647510132982,57
2024-02-23,Ngozi,1367.3850019051988,51
2024-02-23,Kayanza,1192.6405818776395,42
2024-02-23,Bururi,1000.3307682971744,52
2024-02-23,Cibitoke,870.2051986807628,50
2024-02-24,Bujumbura,845.4041594065588,51
2024-02-24,Gitega,1484.0344975680432,56
2024-02-24,Ngozi,953.6937250767705,48
2024-02-24,Kayanza,1533.0162359089504,55
2024-02-24,Bururi,864.503767453697,62
2024-02-24,Cibitoke,1106.8419674083157,44
2024-02-25,Bujumbura,1081.2451782218782,57
2024-02-25,Gitega,1054.6350927600743,55
2024-02-25,Ngozi,1192.0720074200976,43
2024-02-25,Kayanza,846.0639474901013,47
2024-02-25,Bururi,1123.9093130513604,58
2024-02-25,Cibitoke,1007.3854147368859,65
2024-02-26,Bujumbura,936.0982653679529,57
2024-02-26,Gitega,1011.8032057765608,46
2024-02-26,Ngozi,738.5241081024358,52
2024-02-26,Kayanza,919.253764793792,47
2024-02-26,Bururi,1034.0851296666394,47
2024-02-26,Cibitoke,1083.1165972182541,52
2024-02-27,Bujumbura,1187.6781072811655,51
2024-02-27,Gitega,779.7601332557373,49
2024-02-27,Ngozi,1027.925213245587,50
2024-02-27,Kayanza,1229.557380406045,46
2024-02-27,Bururi,761.9897273893508,49
2024-02-27,Cibitoke,961.6165276789262,48
2024-02-28,Bujumbura,1602.1492678127304,56
2024-02-28,Gitega,1019.994654865563,60
2024-02-28,Ngozi,964.4670667477465,54
2024-02-28,Kayanza,750.111103960613,56
2024-02-28,Bururi,1289.5890773060876,54
2024-02-28,Cibitoke,1212.2712783001923,48
2024-02-29,Bujumbura,888.4829955758578,42
2024-02-29,Gitega,1272.5177321144497,55
2024-02-29,Ngozi,994.3388043425246,56
2024-02-29,Kayanza,836.5999598604368,46
2024-02-29,Bururi,1042.075297279287,46
2024-02-29,Cibitoke,1034.2942881648728,47
2024-03-01,Bujumbura,1539.090576437753,47
2024-03-01,Gitega,1101.2064388439812,54
2024-03-01,Ngozi,1129.5284005394665,50
2024-03-01,Kayanza,1209.6922461782276,56
2024-03-01,Bururi,1036.3384226285532,41
2024-03-01,Cibitoke,785.6673444603534,46
2024-03-02,Bujumbura,1015.9093469839931,47
2024-03-02,Gitega,940.632062179796,51
2024-03-02,Ngozi,1320.1592238816277,60
2024-03-02,Kayanza,1015.0551991194309,63
2024-03-02,Bururi,932.6367551547687,51
2024-03-02,Cibitoke,1420.5538863127008,45
2024-03-03,Bujumbura,1238.606898467354,55
2024-03-03,Gitega,1016.0584346192734,47
2024-03-03,Ngozi,1036.0932066097357,48
2024-03-03,Kayanza,1133.0309390473813,43
2024-03-03,Bururi,976.2873973706866,47
2024-03-03,Cibitoke,593.9780633253278,49
2024-03-04,Bujumbura,1128.3379158213572,54
2024-03-04,Gitega,1224.503541616877,54
2024-03-04,Ngozi,1108.7640044792345,56
2024-03-04,Kayanza,551.9308520489366,51
2024-03-04,Bururi,1201.9101081535107,51
2024-03-04,Cibitoke,1077.9107426234996,56
2024-03-05,Bujumbura,1141.6396979056558,65
2024-03-05,Gitega,1077.3123695043635,55
2024-03-05,Ngozi,1366.6748603959504,40
2024-03-05,Kayanza,1261.7635146172804,51
2024-03-05,Bururi,1006.1527778331729,51
2024-03-05,Cibitoke,1343.2647383924548,60
2024-03-06,Bujumbura,1077.136611446964,49
2024-03-06,Gitega,1279.8603668773646,56
2024-03-06,Ngozi,1004.2713492618333,45
2024-03-06,Kayanza,1391.7777556751469,58
2024-03-06,Bururi,1311.304631908586,52
2024-03-06,Cibitoke,1138.8738268282973,48
2024-03-07,Bujumbura,1268.4970863966143,47
2024-03-07,Gitega,1074.4948132990162,45
2024-03-07,Ngozi,755.6863545964383,52
2024-03-07,Kayanza,883.1564855784709,49
2024-03-07,Bururi,1134.855811068374,45
2024-03-07,Cibitoke,1191.8044332853149,44
2024-03-08,Bujumbura,1638.8394851409782,51
2024-03-08,Gitega,1004.8507113405373,66
2024-03-08,Ngozi,1168.7486344045642,49
2024-03-08,Kayanza,664.0419902000812,43
2024-03-08,Bururi,1159.7303902638064,53
2024-03-08,Cibitoke,1388.5709789719474,46
2024-03-09,Bujumbura,1084.679548247113,57
2024-03-09,Gitega,1486.3938791935752,45
2024-03-09,Ngozi,1360.026210958255,65
2024-03-09,Kayanza,1088.6635035258469,39
2024-03-09,Bururi,1162.9912452743577,55
2024-03-09,Cibitoke,1167.2721896855298,57
2024-03-10,Bujumbura,1047.8648889625165,43
2024-03-10,Gitega,945.4558516127802,51
2024-03-10,Ngozi,1109.964677257362,40
2024-03-10,Kayanza,1174.6080913412927,53
2024-03-10,Bururi,946.0087321980089,38
2024-03-10,Cibitoke,1248.9489099650925,49
2024-03-11,Bujumbura,1626.1635837647884,57
2024-03-11,Gitega,633.5060979672237,47
2024-03-11,Ngozi,1000.1310612255386,46
2024-03-11,Kayanza,948.3094973091097,41
2024-03-11,Bururi,722.1104834923933,57
2024-03-11,Cibitoke,1173.0387099839245,58
2024-03-12,Bujumbura,978.0809657943709,40
2024-03-12,Gitega,1191.86163923919,50
2024-03-12,Ngozi,1071.5814548358683,40
2024-03-12,Kayanza,966.2970767906627,41
2024-03-12,Bururi,1241.4411823799826,46
2024-03-12,Cibitoke,1257.3127907878632,59
2024-03-13,Bujumbura,1102.834805753962,56
2024-03-13,Gitega,813.3852857509679,46
2024-03-13,Ngozi,1401.0579500258855,68
2024-03-13,Kayanza,1274.2840520718264,52
2024-03-13,Bururi,976.5701109036261,69
2024-03-13,Cibitoke,1327.8022431489296,60
2024-03-14,Bujumbura,1092.7247244006323,45
2024-03-14,Gitega,1290.314259978028,56
2024-03-14,Ngozi,1040.308985382042,58
2024-03-14,Kayanza,1255.1288408101805,51
2024-03-14,Bururi,1097.4812556705033,65
2024-03-14,Cibitoke,989.114867077093,53
2024-03-15,Bujumbura,1394.9190043186138,49
2024-03-15,Gitega,874.7448907091116,51
2024-03-15,Ngozi,1222.7902568781615,57
2024-03-15,Kayanza,1100.163406435721,59
2024-03-15,Bururi,808.10154069551,47
2024-03-15,Cibitoke,955.0692756265252,58
2024-03-16,Bujumbura,1534.332313105018,46
2024-03-16,Gitega,1318.0649231527752,58
2024-03-16,Ngozi,901.7693106861616,56
2024-03-16,Kayanza,1538.1860356988889,53
2024-03-16,Bururi,1164.9557243989834,56
2024-03-16,Cibitoke,945.9681258224116,40
2024-03-17,Bujumbura,1246.8776790285067,54
2024-03-17,Gitega,1274.124265280479,47
2024-03-17,Ngozi,1367.8109965827305,41
2024-03-17,Kayanza,1253.3514888054365,36
2024-03-17,Bururi,563.6489350595197,57
2024-03-17,Cibitoke,1119.5117207460955,47
2024-03-18,Bujumbura,1111.3736365794748,48
2024-03-18,Gitega,1125.7121597459125,49
2024-03-18,Ngozi,1203.2936137287315,40
2024-03-18,Kayanza,856.7748089672295,32
2024-03-18,Bururi,1147.7081119598195,56
2024-03-18,Cibitoke,1193.995991901675,56
2024-03-19,Bujumbura,1017.2723935467418,42
2024-03-19,Gitega,1038.7357271124404,57
2024-03-19,Ngozi,1118.428456927222,65
2024-03-19,Kayanza,1265.502669853714,47
2024-03-19,Bururi,1186.4177948480676,49
2024-03-19,Cibitoke,1234.1774250262943,48
2024-03-20,Bujumbura,1159.228264880729,40
2024-03-20,Gitega,871.5166391372893,45
2024-03-20,Ngozi,1028.839313583199,46
2024-03-20,Kayanza,1324.6467571250128,45
2024-03-20,Bururi,682.354396226202,44
2024-03-20,Cibitoke,990.0436739726404,50
2024-03-21,Bujumbura,1329.1297746991445,49
2024-03-21,Gitega,775.5078888994451,47
2024-03-21,Ngozi,1046.811435836717,46
2024-03-21,Kayanza,1224.6994816841413,44
2024-03-21,Bururi,1268.6185964096962,44
2024-03-21,Cibitoke,1372.187325861318,65
2024-03-22,Bujumbura,1110.1691944246093,58
2024-03-22,Gitega,939.3939205470199,40
2024-03-22,Ngozi,1164.3066383622022,45
2024-03-22,Kayanza,947.2898456479272,49
2024-03-22,Bururi,840.8084121342843,50
2024-03-22,Cibitoke,1181.2860522410717,63
2024-03-23,Bujumbura,686.5283455163105,45
2024-03-23,Gitega,1465.2001615241077,33
2024-03-23,Ngozi,1419.883839838537,56
2024-03-23,Kayanza,1436.6623509284584,49
2024-03-23,Bururi,1128.5794272958078,47
2024-03-23,Cibitoke,1349.719600161445,56
2024-03-24,Bujumbura,763.9934762969933,48
2024-03-24,Gitega,677.5846838805958,32
2024-03-24,Ngozi,1053.7211713384102,53
2024-03-24,Kayanza,896.8911398508617,54
2024-03-24,Bururi,1088.920242911391,42
2024-03-24,Cibitoke,1158.0858035939673,45
2024-03-25,Bujumbura,1000.0490137929695,53
2024-03-25,Gitega,746.8212628914963,48
2024-03-25,Ngozi,891.5738412387266,41
2024-03-25,Kayanza,1231.713355324202,52
2024-03-25,Bururi,1215.8125533618982,41
2024-03-25,Cibitoke,1569.1781489044936,47
2024-03-26,Bujumbura,1008.9116772763869,55
2024-03-26,Gitega,926.7669907923698,47
2024-03-26,Ngozi,994.8706903003218,53
2024-03-26,Kayanza,1210.7423358092628,55
2024-03-26,Bururi,1287.9414814844176,44
2024-03-26,Cibitoke,1250.3418149932602,50
2024-03-27,Bujumbura,1602.9343074851256,64
2024-03-27,Gitega,1241.8522257275129,53
2024-03-27,Ngozi,1087.5496044260797,47
2024-03-27,Kayanza,1194.9025933484209,39
2024-03-27,Bururi,1050.2322770902385,52
2024-03-27,Cibitoke,941.2023979954762,50
2024-03-28,Bujumbura,1328.2240145046894,36
2024-03-28,Gitega,1068.7080663965492,42
2024-03-28,Ngozi,1062.5871359203065,50
2024-03-28,Kayanza,1326.0924043052196,43
2024-03-28,Bururi,975.0820256642803,62
2024-03-28,Cibitoke,1243.191257171294,48
2024-03-29,Bujumbura,1241.3384177292346,57
2024-03-29,Gitega,1163.6137702329327,53
2024-03-29,Ngozi,1291.9750664321855,59
2024-03-29,Kayanza,1282.1142146165944,48
2024-03-29,Bururi,997.1346804385244,45
2024-03-29,Cibitoke,1094.2961329832458,34
2024-03-30,Bujumbura,1195.517813436074,63
2024-03-30,Gitega,710.2703612077712,41
2024-03-30,Ngozi,1227.3480101342016,59
2024-03-30,Kayanza,1252.7650109348804,50
2024-03-30,Bururi,868.9421845755015,33
2024-03-30,Cibitoke,1134.1884873317335,60
2024-03-31,Bujumbura,1899.5770842576958,50
2024-03-31,Gitega,1144.6670454512655,42
2024-03-31,Ngozi,1012.5283260957744,52
2024-03-31,Kayanza,804.4153383710968,55
2024-03-31,Bururi,1434.6595997468087,42
2024-03-31,Cibitoke,900.4920206812712,47
2024-04-01,Bujumbura,917.1205813227101,63
2024-04-01,Gitega,791.2101139299293,66
2024-04-01,Ngozi,1218.7170409440732,45
2024-04-01,Kayanza,727.4635093171557,47
2024-04-01,Bururi,1212.4151914866056,51
2024-04-01,Cibitoke,1271.6644496278022,57
2024-04-02,Bujumbura,925.0445666032284,49
2024-04-02,Gitega,1064.800118723249,53
2024-04-02,Ngozi,1178.2583101660437,51
2024-04-02,Kayanza,1112.8066603478178,56
2024-04-02,Bururi,845.3077333155649,57
2024-04-02,Cibitoke,1018.5199517258084,29
2024-04-03,Bujumbura,699.745158221611,60
2024-04-03,Gitega,1069.6456561027767,45
2024-04-03,Ngozi,568.333226644331,53
2024-04-03,Kayanza,1332.6967094030722,50
2024-04-03,Bururi,1433.4803582067836,55
2024-04-03,Cibitoke,1116.106728559435,61
2024-04-04,Bujumbura,1101.8782993943923,59
2024-04-04,Gitega,772.8584309907035,48
2024-04-04,Ngozi,1086.8497714294456,42
2024-04-04,Kayanza,1074.7948952060508,61
2024-04-04,Bururi,1133.876833328373,56
2024-04-04,Cibitoke,1054.41905791093,31
2024-04-05,Bujumbura,1243.2608182127533,48
2024-04-05,Gitega,1159.509299882577,52
2024-04-05,Ngozi,886.1134888858146,45
2024-04-05,Kayanza,883.086179968926,49
2024-04-05,Bururi,1361.6652855440382,46
2024-04-05,Cibitoke,1123.8540893836614,51
2024-04-06,Bujumbura,1089.6129399777665,32
2024-04-06,Gitega,1342.5438655941616,59
2024-04-06,Ngozi,1033.5371319579538,55
2024-04-06,Kayanza,1092.7618351551673,45
2024-04-06,Bururi,1262.0451712474437,58
2024-04-06,Cibitoke,1051.8849315409398,48
2024-04-07,Bujumbura,1353.56789271371,54
2024-04-07,Gitega,976.4808506327893,48
2024-04-07,Ngozi,1161.0923214699556,47
2024-04-07,Kayanza,1246.1889020997824,47
2024-04-07,Bururi,855.6137122884651,53
2024-04-07,Cibitoke,920.182257621611,50
2024-04-08,Bujumbura,1061.6856588372723,40
2024-04-08,Gitega,1159.498295649765,47
2024-04-08,Ngozi,1134.606643397385,34
2024-04-08,Kayanza,1311.5343459975395,50
2024-04-08,Bururi,1407.218886186021,57
2024-04-08,Cibitoke,1001.4795140355372,59
